NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
16571,0881,01,"RISING PHARMACEUTICALS, INC",Active,"FOLIC ACID 1MG 100CT Tab	",1,211064,N,1,N,3/8/2019,12/1/2022,TAB,100,AA,N,,12/1/2022,,,1/13/2023
16571,0881,10,"RISING PHARMACEUTICALS, INC",Active,"FOLIC ACID 1MG 1000CT Tab	",1,211064,N,1,N,3/8/2019,12/1/2022,TAB,1000,AA,N,,12/1/2022,,,1/13/2023
31722,0046,31,"CAMBER PHARMACEUTICALS, INC.",Active,Diclofenac PFOS,1,215375,N,1,N,3/4/2022,1/3/2023,EA,1,AB,N,,1/3/2023,,,1/9/2023
31722,0046,32,"CAMBER PHARMACEUTICALS, INC.",Active,Diclofenac PFOS,1,215375,N,1,N,3/4/2022,1/3/2023,EA,30,AB,N,,1/3/2023,,,1/9/2023
43598,0142,06,"DR. REDDY'S LABORATORIES, INC.",Active,Nelarabine Inj. 250mg/50mL 6's USA,1,216934,N,1,N,12/23/2022,1/12/2023,ML,50,AP,Y,1/12/2023,1/12/2023,,,1/13/2023
43598,0142,11,"DR. REDDY'S LABORATORIES, INC.",Active,Nelarabine Inj. 250mg/50mL-Single dose Inner Pack,1,216934,N,1,N,12/23/2022,1/12/2023,ML,1,AP,Y,1/12/2023,1/12/2023,,,1/13/2023
43598,0172,05,"DR. REDDY'S LABORATORIES, INC.",Active,Biorphen (Phenylephrine HCl Inj 500mcg/5mL)-Inner Pack,3,212909,S,1,N,10/21/2019,11/25/2019,ML,1,NR,Y,12/22/2022,12/22/2022,,,1/13/2023
43598,0172,15,"DR. REDDY'S LABORATORIES, INC.",Active,"Biorphen (Phenylephrine HCl Inj 500mcg/5mL), 10 Ampules",3,212909,S,1,N,10/21/2019,11/25/2019,ML,50,NR,Y,12/22/2022,12/22/2022,,,1/13/2023
45802,0060,00,PADAGIS ISRAEL PHARMACEUTICALS LTD.,Active,BACITRACIN OINT .9G (Inner),10,PART333,N,2,N,9/30/1990,9/30/1990,GM,0.9,NR,N,,1/1/1991,,,1/11/2023
46122,0244,03,AMERISOURCE BERGEN,Active,GNP ANTIBIOTIC PLUS PAIN CRM 1OZ,10,PART333,N,2,N,10/30/2013,5/31/2022,GM,30,NR,N,,5/31/2022,,,1/12/2023
46122,0539,65,AMERISOURCE BERGEN,Active,GNP Loratadine USP 10 mg,1,208477,N,2,N,6/29/2018,6/29/2018,TAB,30,NR,N,,6/29/2018,,,1/11/2023
46122,0603,05,AMERISOURCE BERGEN,Active,GNP EYE DRP RDNS RLF & LUB MAX 0.5OZ,10,PART349,N,2,N,3/24/2019,3/24/2019,ML,15,NR,N,,3/24/2019,,,1/12/2023
46122,0605,05,AMERISOURCE BERGEN,Active,GNP EYE DROPS LUBRICANT 0.5OZ,10,PART349,N,2,N,3/26/2019,3/26/2019,ML,15,NR,N,,3/26/2019,,,1/12/2023
46122,0606,05,AMERISOURCE BERGEN,Active,GNP EYE DRP RDNS RLF LUB 0.5OZ,10,PART349,N,2,N,3/27/2019,3/27/2019,ML,15,NR,N,,3/27/2019,,,1/13/2023
46122,0607,05,AMERISOURCE BERGEN,Active,GNP DRY EYE THERAPY 0.5OZ,10,PART349,N,2,N,4/1/2019,4/1/2019,ML,15,NR,N,,4/1/2019,,,1/13/2023
46122,0653,21,AMERISOURCE BERGEN,Active,GNP BITE & STING RELIEF SPRAY 3 OZ,9,PART348,N,2,N,5/29/2020,5/29/2020,ML,89,NR,N,,5/29/2020,,,1/13/2023
46122,0680,65,AMERISOURCE BERGEN,Active,GNP GAS RLF XS SIMETHICON 125MG SGC 30CT,10,PART332,N,2,N,10/12/2020,10/12/2020,CAP,30,NR,N,,10/12/2020,,,1/13/2023
50268,0266,11,AVPAK,Active,Docusate Calcium 240mg Capsule unit pack,9,PART334,N,2,N,9/30/1990,4/1/2016,CAP,1,NR,N,,9/25/2017,,,1/10/2023
50268,0266,15,AVPAK,Active,Docusate Calcium 240mg Capsule,9,PART334,N,2,N,9/30/1990,4/1/2016,CAP,50,NR,N,,9/25/2017,,,1/10/2023
50268,0268,11,AVPAK,Active,Docusate Sodium 250mg Capsule unit pack,9,PART334,N,2,N,9/30/1990,4/1/2016,CAP,1,NR,N,,9/25/2017,,,1/10/2023
50268,0268,15,AVPAK,Active,Docusate Sodium 250mg Capsule,9,PART334,N,2,N,9/30/1990,4/1/2016,CAP,50,NR,N,,9/25/2017,,,1/10/2023
51660,0526,30,"OHM PHARMACEUTICALS, INC.",Active,LORATADINE 10MG 24HR TABLETS 30 CT,1,76134,N,2,N,8/18/2003,8/18/2003,TAB,30,NR,N,,4/25/2005,,,1/10/2023
51672,2114,00,"TARO PHARMACEUTICALS USA,  INC.",Active,FEVERALL ACETAMIN 80MG 6 1 IP,3,18337,S,2,N,8/26/1992,8/26/1992,SUP,1,NR,N,1/13/2015,1/13/2015,,,1/10/2023
51672,2115,00,"TARO PHARMACEUTICALS USA,  INC.",Active,FEVERALL ACETAMIN 120MG 6 1 IP,3,18337,S,2,N,1/1/1991,1/1/1991,SUP,1,NR,N,10/16/2014,10/16/2014,,,1/10/2023
51672,4230,08,"TARO PHARMACEUTICALS USA,  INC.",Active,IVERMECTIN 0.5% LOTION,1,210720,N,2,N,9/1/2017,9/15/2021,GM,117,NR,N,,9/15/2021,,,1/10/2023
57237,0301,24,"RISING HEALTH, LLC.",Active,"Sennosides 8.8 mg/5ml 237CT	",9,PART334,N,2,N,9/6/2022,10/14/2022,ML,237,NR,N,,10/14/2022,,,1/13/2023
59651,0426,05,"AUROBINDO PHARMA USA, INC.",Active,Spironolactone Tablets USP 25mg,1,202187,N,1,N,3/6/2014,12/22/2022,TAB,500,AB,N,,12/22/2022,,,1/12/2023
59651,0427,01,"AUROBINDO PHARMA USA, INC.",Active,Spironolactone Tablets USP 50mg,1,202187,N,1,N,3/6/2014,12/22/2022,TAB,100,AB,N,,12/22/2022,,,1/12/2023
59651,0427,05,"AUROBINDO PHARMA USA, INC.",Active,Spironolactone Tablets USP 50mg,1,202187,N,1,N,3/6/2014,12/22/2022,TAB,500,AB,N,,12/22/2022,,,1/12/2023
59651,0428,01,"AUROBINDO PHARMA USA, INC.",Active,Spironolactone Tablets USP 100mg,1,202187,N,1,N,3/6/2014,12/22/2022,TAB,100,AB,N,,12/22/2022,,,1/12/2023
63304,0905,90,"SUN PHARMACEUTICALS INDUSTRIES, INC.",Active,VALACYCLOVIR HCI TABLETS 1GRAM X 90,1,76588,N,1,N,1/31/2007,11/25/2009,TAB,90,AB,N,,11/25/2009,,,1/10/2023
63323,0012,06,"FRESENIUS KABI USA, LLC",Active,OXYTOCIN 100 UNIT/10 ML VIAL,3,18248,N,1,N,9/30/1990,9/30/1990,ML,10,AP,Y,5/11/1999,5/11/1999,,,1/10/2023
63323,0203,01,"FRESENIUS KABI USA, LLC",Active,VANCOMYCIN HCL 750 MG VIAL,1,62663,N,1,N,9/30/1990,10/19/2016,EA,1,AP,Y,,10/19/2016,,,1/10/2023
63323,0229,21,"FRESENIUS KABI USA, LLC",Active,PROTAMINE 50 MG/5 ML VIAL Nova Plus,1,89454,N,1,N,9/30/1990,9/30/1990,ML,5,AP,Y,8/4/1999,8/4/1999,,,1/10/2023
63323,0269,22,"FRESENIUS KABI USA, LLC",Active,Diprivan (Propofol Emulsion) Inj 200mg 20mL SDV,3,19627,I,1,N,6/11/1996,6/24/1996,ML,20,AB,Y,1/29/2008,1/29/2008,,,1/10/2023
63323,0285,01,"FRESENIUS KABI USA, LLC",Active,NAROPIN 0.2% 20 MG/10 ML AMP,3,20533,S,1,N,9/24/1996,11/1/1996,ML,10,NR,Y,5/6/2009,5/6/2009,,,1/10/2023
63323,0285,02,"FRESENIUS KABI USA, LLC",Active,NAROPIN 0.2% 200 MG/100 ML BAG,3,20533,S,1,N,9/24/1996,11/1/1996,ML,100,NR,Y,5/6/2009,5/6/2009,,,1/10/2023
63323,0285,04,"FRESENIUS KABI USA, LLC",Active,NAROPIN 0.2% 400 MG/200 ML BAG,3,20533,S,1,N,9/24/1996,11/1/1996,ML,200,NR,Y,5/6/2009,5/6/2009,,,1/10/2023
63323,0285,06,"FRESENIUS KABI USA, LLC",Active,NAROPIN 0.2% 40 MG/20 ML AMP,3,20533,S,1,N,9/24/1996,11/1/1996,ML,20,NR,Y,5/6/2009,5/6/2009,,,1/10/2023
63323,0285,59,"FRESENIUS KABI USA, LLC",Active,NAROPIN 0.2% 400 MG/200 ML BTL,3,20533,S,1,N,9/24/1996,11/1/1996,ML,200,NR,Y,5/6/2009,5/6/2009,,,1/10/2023
63323,0286,01,"FRESENIUS KABI USA, LLC",Active,NAROPIN 0.5% 100 MG/20 ML AMP,3,20533,S,1,N,9/24/1996,11/1/1996,ML,20,NR,Y,5/22/2009,5/22/2009,,,1/10/2023
63323,0286,09,"FRESENIUS KABI USA, LLC",Active,NAROPIN 0.5% 150 MG/30 ML VIAL,3,20533,S,1,N,9/24/1996,11/1/1996,ML,30,NR,Y,5/22/2009,5/22/2009,,,1/10/2023
63323,0287,01,"FRESENIUS KABI USA, LLC",Active,NAROPIN 0.75% 150 MG/20 ML AMP,3,20533,S,1,N,9/27/1996,11/1/1996,ML,20,NR,Y,9/22/2009,9/22/2009,,,1/10/2023
63323,0288,01,"FRESENIUS KABI USA, LLC",Active,NAROPIN 1% 100 MG/10 ML AMPULE,3,20533,S,1,N,9/24/1996,11/1/1996,ML,10,NR,Y,7/13/2009,7/13/2009,,,1/10/2023
63323,0288,06,"FRESENIUS KABI USA, LLC",Active,NAROPIN 1% 200 MG/20 ML AMPULE,3,20533,S,1,N,9/24/1996,11/1/1996,ML,20,NR,Y,7/13/2009,7/13/2009,,,1/10/2023
63323,0322,01,"FRESENIUS KABI USA, LLC",Active,Imipenem and Cilastatin 500mg SDV,1,90577,N,1,N,12/21/2011,3/21/2012,EA,1,AP,Y,,3/21/2012,,,1/10/2023
63323,0322,21,"FRESENIUS KABI USA, LLC",Active,Imipenem and Cilastatin 500mg SDV Novaplus,1,90577,N,1,N,12/21/2011,3/21/2012,EA,1,AP,Y,,3/21/2012,,,1/10/2023
63323,0327,21,"FRESENIUS KABI USA, LLC",Active,NAFCILLIN 1 GM VIAL,1,90002,N,1,N,6/30/2011,7/28/2011,EA,1,AP,Y,,7/28/2011,,,1/10/2023
63323,0328,21,"FRESENIUS KABI USA, LLC",Active,NAFCILLIN 2 GM VIAL,1,90002,N,1,N,6/30/2011,7/28/2011,EA,1,AP,Y,,7/28/2011,,,1/10/2023
63323,0385,01,"FRESENIUS KABI USA, LLC",Active,Cefotetan 1g powder,1,65374,N,1,N,8/9/2007,9/12/2007,EA,1,AP,Y,,9/12/2007,,,1/10/2023
63323,0426,01,"FRESENIUS KABI USA, LLC",Active,ROCURONIUM 100 MG/10 ML VIAL,1,78651,N,1,N,12/29/2008,12/29/2008,ML,10,AP,Y,,12/29/2008,,,1/10/2023
63323,0426,02,"FRESENIUS KABI USA, LLC",Active,ROCURONIUM 50 MG/5 ML VIAL,1,78651,N,1,N,12/29/2008,12/29/2008,ML,5,AP,Y,,12/29/2008,,,1/10/2023
63323,0462,02,"FRESENIUS KABI USA, LLC",Active,SENSORCN-MPF 0.5%-EPI 1:200000,1,18304,N,1,N,9/30/1990,9/30/1990,ML,30,AP,Y,6/25/2009,6/25/2009,,,1/10/2023
63323,0492,08,"FRESENIUS KABI USA, LLC",Active,XYLOCAINE-MPF 1% AMPUL,3,6488,I,1,N,9/30/1990,9/30/1990,ML,10,AP,Y,4/27/2009,4/27/2009,,,1/10/2023
63323,0493,03,"FRESENIUS KABI USA, LLC",Active,XYLOCAINE-MPF 1.5% AMPUL,3,6488,I,1,N,9/30/1990,9/30/1990,ML,10,AP,Y,4/23/2009,4/23/2009,,,1/10/2023
63323,0496,03,"FRESENIUS KABI USA, LLC",Active,XYLOCAINE-MPF 2% AMPUL,3,6488,I,1,N,9/30/1990,9/30/1990,ML,10,AP,Y,7/20/2009,7/20/2009,,,1/10/2023
63323,0507,01,"FRESENIUS KABI USA, LLC",Active,MEROPENEM IV 500 MG VIAL,1,91404,N,1,N,10/26/2011,2/16/2012,EA,1,AP,Y,,2/16/2012,,,1/10/2023
63323,0508,01,"FRESENIUS KABI USA, LLC",Active,MEROPENEM IV 1 GM VIAL,1,91404,N,1,N,10/26/2011,2/20/2012,EA,1,AP,Y,,2/20/2012,,,1/10/2023
63323,0508,21,"FRESENIUS KABI USA, LLC",Active,MEROPENEM IV 1 GM VIAL NOVA PLUS,1,91404,N,1,N,10/26/2011,2/20/2012,EA,1,AP,Y,,2/20/2012,,,1/10/2023
63323,0508,45,"FRESENIUS KABI USA, LLC",Active,MEROPENEM IV 1 GM VIAL,1,91404,N,1,N,10/26/2011,2/20/2012,EA,1,AP,Y,,2/20/2012,,,1/10/2023
63323,0517,01,"FRESENIUS KABI USA, LLC",Active,"Heparin Sodium in 0.45% Sodium Chloride Inj 25,000 USP 250ml",3,17029,I,1,N,9/30/1990,6/27/2018,ML,50,AP,Y,,6/27/2018,,,1/10/2023
63323,0518,01,"FRESENIUS KABI USA, LLC",Active,"Heparin Sodium in 0.45% Sodium Chloride Inj 25,000 USP 500ml",3,17029,I,1,N,9/30/1990,6/27/2018,ML,500,AP,Y,,6/27/2018,,,1/10/2023
63323,0522,01,"FRESENIUS KABI USA, LLC",Active,"Heparin Sodium in 5% Dextrose Inj 25,000 USP 500ml",3,17029,I,1,N,9/30/1990,6/27/2018,ML,500,AP,Y,,6/27/2018,,,1/10/2023
63323,0523,01,"FRESENIUS KABI USA, LLC",Active,"Heparin Sodium in 5% Dextrose Inj 25,000 USP 250ml",3,17029,I,1,N,9/30/1990,6/27/2018,ML,250,AP,Y,,6/27/2018,,,1/10/2023
63323,0563,01,"FRESENIUS KABI USA, LLC",Active,"TRANEXAMIC ACID 1,000 MG/10 ML",1,91596,N,1,N,11/17/2011,5/21/2012,ML,10,AP,Y,,5/21/2012,,,1/10/2023
63323,0614,00,"FRESENIUS KABI USA, LLC",Active,HYDRAZLAZINE HCL INJ 20MG 20MGML 1MG SDV,1,40388,N,1,N,3/13/2001,4/6/2001,ML,1,AP,Y,,4/6/2001,,,1/10/2023
63323,0614,21,"FRESENIUS KABI USA, LLC",Active,HYDRAZLAZINE HCL INJ 20MG 20MGML 1MG SDV Novaplus,1,40388,N,1,N,3/13/2001,4/6/2001,ML,1,AP,Y,,4/6/2001,,,1/10/2023
63323,0624,03,"FRESENIUS KABI USA, LLC",Active,5% Dextrose 50g 1000ml Freeflex bag,1,207449,N,1,N,10/21/2016,4/27/2017,ML,1000,AP,Y,,4/27/2017,,,1/10/2023
63323,0624,04,"FRESENIUS KABI USA, LLC",Active,5% Dextrose 12.5gm 250ml Freeflex bag,1,207449,N,1,N,10/21/2016,4/27/2017,ML,250,AP,Y,,4/27/2017,,,1/10/2023
63323,0624,06,"FRESENIUS KABI USA, LLC",Active,5% Dextrose Inj Liquid 5 g 100mL,1,207449,N,1,N,10/21/2016,4/27/2017,ML,100,AP,Y,,4/27/2017,,,1/10/2023
63323,0624,07,"FRESENIUS KABI USA, LLC",Active,5% Dextrose 25g 500ml Freeflex bag,1,207449,N,1,N,10/21/2016,4/27/2017,ML,500,AP,Y,,4/27/2017,,,1/10/2023
63323,0713,03,"FRESENIUS KABI USA, LLC",Active,LINEZOLID 600 MG/300 ML-D5W,1,204764,N,1,N,3/15/2016,4/14/2016,ML,300,NR,Y,,4/14/2016,,,1/10/2023
63323,0781,21,"FRESENIUS KABI USA, LLC",Active,VECURONIUM 10 MG VIAL,1,205390,N,1,N,5/26/2016,4/3/2017,EA,1,AP,Y,,4/3/2017,,,1/10/2023
63323,0782,23,"FRESENIUS KABI USA, LLC",Active,VECURONIUM 20 MG VIAL,1,205390,N,1,N,5/26/2016,4/3/2017,EA,1,AP,Y,,4/3/2017,,,1/10/2023
63323,0815,21,"FRESENIUS KABI USA, LLC",Active,Amikacin Sulfate Injection 500mg/2ml vial,1,205604,N,1,N,12/9/2015,3/21/2016,ML,2,AP,Y,,3/21/2016,,,1/10/2023
63323,0815,22,"FRESENIUS KABI USA, LLC",Active,"	Amikacin Sulfate Injection 1000mg/4ml vial",1,205604,N,1,N,12/9/2015,3/21/2016,ML,4,AP,Y,,3/21/2016,,,1/10/2023
63323,0963,21,"FRESENIUS KABI USA, LLC",Active,"	Acetylcysteine Solution 6g 30mL",1,200644,N,1,N,11/7/2012,11/30/2012,ML,30,AP,Y,,11/30/2012,,,1/10/2023
64380,0177,01,STRIDES PHARMA SCIENCE LIMITED,Active,"Accolate (Zafirlukast) Tablets 10mg, 60",3,20547,I,1,N,9/17/1999,10/21/1999,TAB,60,AB,N,12/19/2022,12/19/2022,,,1/9/2023
64380,0178,01,STRIDES PHARMA SCIENCE LIMITED,Active,"Accolate (Zafirlukast) Tablets 20mg, 60",3,20547,I,1,N,9/26/1996,10/1/1999,TAB,60,AB,N,12/19/2022,12/19/2022,,,1/9/2023
64980,0562,01,"RISING PHARMACEUTICALS, INC.",Active,"Furosemide Tablet 20MG 100CT	",1,216629,N,1,N,10/17/2022,12/21/2022,TAB,100,AB,N,,12/21/2022,,,1/13/2023
64980,0562,10,"RISING PHARMACEUTICALS, INC.",Active,"Furosemide Tablet 20MG 1000CT	",1,216629,N,1,N,10/17/2022,12/21/2022,TAB,1000,AB,N,,12/21/2022,,,1/13/2023
64980,0563,01,"RISING PHARMACEUTICALS, INC.",Active,Furosemide Tablet 40MG 100CT,1,216629,N,1,N,10/17/2022,12/21/2022,TAB,100,AB,N,,12/21/2022,,,1/13/2023
64980,0563,10,"RISING PHARMACEUTICALS, INC.",Active,Furosemide Tablet 40MG 1000CT,1,216629,N,1,N,10/17/2022,12/21/2022,TAB,1000,AB,N,,12/21/2022,,,1/13/2023
64980,0564,01,"RISING PHARMACEUTICALS, INC.",Active,"Furosemide Tablet 80MG 100CT	",1,216629,N,1,N,10/17/2022,12/21/2022,TAB,100,AB,N,,12/21/2022,,,1/13/2023
64980,0564,50,"RISING PHARMACEUTICALS, INC.",Active,Furosemide Tablet 80MG 500CT,1,216629,N,1,N,10/17/2022,12/21/2022,TAB,500,AB,N,,12/21/2022,,,1/13/2023
65086,0001,12,"SANTEN, INC.",Active,Verkazia,3,214965,S,1,N,6/1/2021,4/15/2022,ML,36,A1,N,,10/7/2022,,,1/12/2023
65862,0357,01,AUROBINDO PHARMA LTD.,Active,Clopidogrel Tablet 75 MG,1,90540,N,1,N,5/17/2012,5/18/2012,TAB,100,AB,N,,5/18/2012,7/13/2016,,1/12/2023
65862,0689,99,AUROBINDO PHARMA LTD.,Active,Sildenafil Tablets 25 mg,1,203962,N,1,N,6/11/2018,6/11/2018,TAB,1000,NR,N,,6/11/2018,,,1/12/2023
65862,0690,99,AUROBINDO PHARMA LTD.,Active,Sildenafil Tablets 50 mg,1,203962,N,1,N,6/11/2018,6/11/2018,TAB,1000,AB,N,,6/11/2018,,,1/12/2023
65862,0691,05,AUROBINDO PHARMA LTD.,Active,Sildenafil Tablets 100 mg,1,203962,N,1,N,6/11/2018,6/11/2018,TAB,500,AB,N,,6/11/2018,,,1/12/2023
65862,0934,87,AUROBINDO PHARMA LTD.,Active,AUROVELA 24FE Norethindrone Acetate&Ethinyl Estradiol 1mg/20mcg,1,207504,N,1,N,6/15/2017,4/5/2019,TAB,28,AB,N,,4/5/2019,,,1/12/2023
68382,0769,06,ZYDUS PHARMACEUTICALS (USA) INC.,Active,TOPIRAMATE ER CAP-TK 100MG,1,207382,N,1,N,11/24/2017,1/5/2023,CAP,1,AB,N,1/5/2023,1/5/2023,,,1/12/2023
68382,0863,06,ZYDUS PHARMACEUTICALS (USA) INC.,Active,TOPIRAMATE ER CAP-TK 25MG,1,207382,N,1,N,11/24/2017,1/5/2023,CAP,1,AB,N,1/5/2023,1/5/2023,,,1/12/2023
68382,0864,06,ZYDUS PHARMACEUTICALS (USA) INC.,Active,TOPIRAMATE ER CAP-TK 50MG,1,207382,N,1,N,11/24/2017,1/5/2023,CAP,1,AB,N,1/5/2023,1/5/2023,,,1/12/2023
68462,0120,90,"GLENMARK PHARMACEUTICALS, INC., USA",Active,Nicardipine HCL Cap 20MG 90,1,216357,N,1,N,12/16/2022,1/9/2023,CAP,1,AB,N,1/9/2023,1/9/2023,,,1/12/2023
68462,0121,90,"GLENMARK PHARMACEUTICALS, INC., USA",Active,Nicardipine HCL Cap 30MG 90,1,216357,N,1,N,12/16/2022,1/9/2023,CAP,1,AB,N,1/9/2023,1/9/2023,,,1/12/2023
