rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
1112,54006,17252,277072776155626,402790897706845,255
1112,54008,-31287,277079976149100,277080276049035,255
8737,54008,29109,277080276149041,202626067147211,255
1112,54008,30830,277080576149257,277080876049057,255
1112,54008,31184,277080876148941,277081176049172,147
1112,54015,-20251,277138176110148,277138476009792,255
1112,54015,-81564,334168754715205,262617306352822,255
1112,54034,383,277384176105023,277384476004952,226
1112,54034,21901,277384476105592,277384776005724,255
10347,54034,31855,277383876105924,277384176005027,332
1112,54034,32749,277384776105722,277385076005350,255
1112,54036,5924,277425576141210,277425876041689,255
1112,54036,17538,277426176141414,239013000661315,255
1112,54036,20676,277425876141718,277426176041410,255
1112,54036,23947,277426476141239,277426776041429,200
1112,54037,-14080,277471476169530,277471776069623,255
1112,54037,-12738,277470576169435,277470876069539,255
1112,54037,-7402,333963468289199,248871048574033,255
1112,54037,2851,277471176169482,194849228882570,255
1112,54037,74654,277470276169762,270723034548637,255
1112,54039,-1211,277512876184570,277513176084415,255
1112,54039,74276,277512276184705,277512576084586,255
1112,54039,15349,277512576184591,277512876084564,255
1112,54039,-76423,277513176184387,254434827789081,335
1112,54040,-12640,277557576120578,277557876020806,255
1112,54040,-4692,277556976104978,282199711933409,357
4115,54040,20132,158446535497927,277556976005282,255
1112,54040,29481,277557276120230,277557576020607,255
1112,54041,-87340,277590876161025,277591176061138,255
1112,54042,-27206,277643076117760,277643376017786,255
1112,54042,-24946,277642776118048,277643076017705,255
1112,54042,-14180,277643376117802,277643676018041,255
1112,54042,23354,277643676118050,277643976017864,255
1112,54042,24363,277643976117898,277644276017954,255
1112,54044,-30336,277729176117162,277729476016924,255
1112,54044,-26666,277729776134222,359111258562351,255
1112,54044,-18454,277730076183070,277730376082864,255
9184,54044,-11381,277730376182840,277730676083412,255
1112,54044,18494,277729476116903,277729776034224,254
1112,54045,20,277764576112654,277764876012888,255
4061,54045,9055,277763676164798,277763976080823,255
1112,54045,13689,277764276181191,277764576012639,255
1112,54045,25649,277763976180807,277764276080786,255
9716,54058,-29443,277989276140546,218432582160336,255
1112,54058,-15847,277988376140422,199676700347879,255
1112,54058,-12792,277989576140480,331168825708208,255
1112,54058,4220,277988976140562,190292006253485,252
1112,54058,7857,277988676140645,277988976040558,208
9774,54060,2063,278005776122693,278006076023043,255
1112,54061,-28487,278023476167307,278023776067178,255
3049,54061,-12417,321025236519052,278023476067299,129
1112,54063,-770,278030676146479,278030976046406,255
1112,54063,8150,278030976146409,278031276046408,255
1112,54063,16295,278031276146377,278031576046335,255
1112,54063,21322,286790882765200,278031876046606,255
8059,54064,-3076,278075676104354,278075976004442,255
1112,54064,14722,278075376187383,278075676004367,255
1112,54064,20515,283085434507142,278076276019306,255
1112,54065,-21787,278108076120168,278108376020238,255
1112,54066,-29967,278111376198216,278111676098387,255
1112,54066,-27280,278111076198458,278111376098234,255
1112,54066,-3003,278111676198883,278111976098269,258
1112,54066,11940,311034274295809,278112276098466,255
1112,54066,23430,170301946483129,278111076098461,215
1112,54071,-79803,278161776113041,278162076012951,255
1112,54071,-11672,278161476112985,278161776013032,269
1112,54071,81966,278162376113470,278162676013158,255
1112,54071,26023,278162076112921,203631597116408,255
1112,54072,-31900,278196576170179,393959685876193,255
1112,54072,-29865,278195976170088,278196276070159,255
8869,54072,748,278196276170182,278196576070139,255
1112,54072,27324,278195676170798,278195976070162,255
1112,54072,29905,370195460100263,407589057966767,255
1112,54076,-28863,278248476117187,278248776017765,328
1112,54076,-2063,278247576143124,143501138933811,255
1112,54076,10541,278248176117009,278248476017223,255
1112,54076,19176,358768443861983,278248176017012,285
1112,54077,16526,278264076139192,278264376039077,255
1112,54079,-10910,278266776172155,278267076072237,255
1112,54080,-9801,278282676151529,278282976068795,165
1112,54080,8460,278283276169046,278283576085558,255
1112,54080,19779,278282976168804,278283276069046,255
1112,54080,31475,341848711375199,278282676051502,255
1112,54081,-31412,278334276197554,259599627403012,233
1112,54081,-13351,278334876113932,278335176013498,255
1112,54081,-12509,278333676196814,278333976097875,255
1112,54081,10935,278333976197897,391906420927481,136
1112,54081,-81165,278334576112810,278334876013651,255
1112,54083,-81854,278351076186227,278351376086996,255
1112,54084,-150,397730327884819,278364276091917,255
1112,54084,12665,278364276191913,278364576091746,255
9695,54087,-23274,278369976118819,291105658338313,258
1112,54087,5141,278369676102678,278369976018854,255
1112,54087,13586,358276074487929,278370576054887,255
1112,54087,17653,339651889870154,317878690072193,255
9507,54106,-16841,408072431836257,278603976061886,255
1112,54109,-75977,278680476171184,278680776071239,255
1112,54109,-15959,278681076187072,278681376086889,300
1112,54109,3901,278680176155918,278680476071172,290
1112,54109,16928,348559960955621,278681676004010,178
8399,54109,27015,278679876156215,262416069662175,255
10346,54109,29660,278680776171266,278681076087075,255
1112,54110,-22192,386975151490037,278715276037902,325
1112,54110,-20658,278715576137975,278715876037837,255
3972,54110,-7880,345948062780360,278715576037990,255
1112,54110,-4593,278714376177360,145706101787324,255
1112,54110,-898,241027977238839,278714976092318,255
1112,54112,-29880,278767476176339,278767776076099,255
1112,54112,-13506,330137859952412,375945291851307,255
1112,54112,-75406,278767176176194,249674402523842,255
1112,54112,12169,397868340862877,278766876076055,255
1112,54112,86375,278767776176128,278768076076538,168
1112,54113,-27415,278801076157439,278801676057566,197
1112,54113,-18409,287472636942728,278801976057697,255
1112,54113,22040,278800476157466,278800776057632,255
1112,54113,-75750,278800776157660,239553479266879,255
1113,58653,-19349,276274476156925,405119477071339,255
10685,58678,24,276445176158172,276445476028522,255
9104,58737,79212,276982476172610,276982776072665,255
9288,58746,23635,277060476168743,277060776068585,255
1113,58756,19736,277138176111075,304384170850937,255
1113,58804,-19206,168974894771776,277580076080043,190
1113,58804,1806,277579476179626,391909441384578,255
1113,58814,-7764,277669476185921,277669776068142,255
1113,58845,88927,278088876109594,278089176009398,355
1113,58855,-15306,278175276128118,278175576027694,255
1113,58873,22010,357594462599831,278267676048901,272
4877,15434,-5450,374994655436243,276188676007645,255
1114,15434,11050,276188076107528,411979639274590,255
10233,15435,-23972,276192576191640,276192876091699,255
1114,15436,-30371,276302676103878,177881266716860,255
1114,15436,15040,417035208981164,276302676004032,255
1114,15437,-355,247199097702140,276347676055671,255
1114,15437,2803,276346776124743,276347076055476,255
1114,15437,18252,237148255087525,276347376055711,237
1114,15443,9367,276444276166037,151810368044417,255
1114,15446,-87239,145512142776230,276557376021761,255
1114,15446,3320,276556476106930,276556776006671,255
1114,15446,11417,276556776106749,276557076022095,255
1114,15446,88195,276557376121950,276557676050386,255
1114,15447,-16506,230444880427016,276570276020152,255
1114,15447,-9405,276571176120089,276571476019908,255
10595,15447,1659,276570276120054,276570576020089,255
1114,15447,14822,276570876120098,203228299883625,255
1114,15447,32339,276570576120005,276570876020039,255
3818,15448,-28607,276620976146271,321299520644887,255
1114,15450,-877,276635076201514,276635376101368,255
1114,15450,4026,276634776201099,359375525945176,255
1114,15452,-6860,276646176200848,276646476031932,255
1114,15453,12850,276661776156404,276662076056387,255
1114,15454,-31255,276700776201380,276701076102328,255
1114,15457,-20867,396228868488261,276726576083501,255
1114,15457,-84518,235999397602845,345131888080757,255
1114,15457,-11052,276725676183646,276725976083488,255
1114,15457,1023,276726876183532,276727176083620,255
5001,15457,22893,276725976183375,276726276083709,255
1114,15457,26289,276726576183445,276726876083575,255
10542,15459,-20530,267840294678250,276747876016535,255
9626,15459,-85448,276748176116530,276748476016585,255
1114,15459,-74587,276748476116874,276748776016585,255
3778,15459,15023,151612081249641,276748176016441,295
8356,15459,74947,276748776116881,197048650584581,255
1114,15461,-20470,276811176168269,276811476068633,308
1114,15461,-9273,276811476168448,276811776068432,255
3724,15851,-29002,173796072118631,403894290534127,255
1115,15852,18215,276188076154370,276188376054104,255
7944,15857,23443,276218076201737,211804443289632,255
1115,15859,-84902,276264276168339,159846027381654,255
1115,15859,6560,276263976168970,276264276068336,255
10314,15861,-29180,276304176153434,276304476053390,255
1115,15863,-21052,276349176153243,276349476053407,255
1115,15868,29304,276437976157932,276438276057884,255
1115,15873,17937,276476976156434,276477276056513,255
1115,15873,21239,276477276156522,276477576056426,255
1115,15874,-18582,276487176147492,276487476047377,255
1115,15877,-21745,276524376169005,366164947643350,255
1115,15879,-32253,276548976153635,144905712869424,356
1115,15880,-26707,276557676162540,276557976062531,255
1115,15880,-20286,276557976162534,276558276062570,255
1115,15880,-14921,137330913698893,276557076062597,342
1115,15880,74816,276556176162553,276556476062768,255
1115,15880,8972,276555876162550,276556176062553,255
1115,15880,17251,276556476162779,276556776062673,255
1115,15880,22055,249884815839759,276555876062546,255
1115,15880,28175,270115369115714,167084628869486,255
1115,15880,-74059,146443312969957,282737949485906,302
1115,15880,30890,276557076162665,276557376062629,255
8476,15891,-31230,276710976162597,276711276062501,359
1115,15891,-20629,276711876162503,249612725206310,255
1115,15891,3017,276711276162503,276711576062650,255
3616,15891,15072,276712176162503,276712476062703,255
1115,15891,27622,276711576162655,293362560194387,340
1115,15891,28786,374241313715199,276712776062456,199
1115,15892,5458,276720576183332,276720876083154,255
1115,15892,14645,276720276182906,259662449477666,255
1115,15893,-21328,276740976174864,276741276074118,255
1115,15893,82068,391087412337770,363151811774811,255
1115,15893,2746,276741276174153,276741576074163,255
1115,15893,29128,276741876174230,276742176074314,255
1115,15895,-28202,276798876151016,276799176050902,255
1115,15895,-5848,276800376151013,276800676051338,255
1115,15895,17240,276799776150880,276800076050956,255
1115,15895,23245,276799476151208,276799776050881,255
1115,15895,26573,276799176150866,276799476051205,255
3467,15895,27352,276800076150953,276800376051001,255
1115,15896,5825,276806976196150,276807276096189,255
9862,15897,-14283,276822876152187,276823176052551,137
1115,15897,25760,276822576151834,276822876052181,255
1115,15897,31170,276823176152540,276823476051769,255
1115,15898,30841,276868476141619,276868776041795,255
4956,15901,-32732,276909276187659,276909576088511,255
1115,15902,-31611,276954876140117,396011119444354,255
1115,15909,-24510,277081776148121,277082076065260,255
1115,15911,-35,277128876154897,277129176069803,255
1115,15912,841,277148076179705,277148376079805,255
1115,15915,-19734,277157976189093,277158276089460,255
1115,15919,-4779,277178976124560,277179276024393,255
1115,15920,-24267,277187076145019,277187376045221,255
1115,15923,26376,361640490696317,277259676076885,255
1115,15926,-3140,277332276164118,277332576063888,255
1115,15927,-81623,277337376166056,277337676065847,255
1115,15927,28054,277337676165854,277337976065862,255
1115,15929,-7493,277391676121506,277391976021407,255
1115,15929,2753,277391076121504,277391376021750,255
1115,15929,-85160,277391376121576,277391676021536,255
1117,1523,-5182,276282876130367,165087271757325,255
1117,1523,14072,276282576198662,276282876030631,255
1117,190888,-5182,276282876130367,276283176030544,255
1117,190888,14072,276282576198662,276282876030631,255
5071,190891,-8505,234936155514538,276287665915610,255
1117,190891,-1144,276286766039477,276287065915645,255
1117,190891,-130,276287066039367,276287365915624,255
1117,190893,-15223,276296066041186,393690053083464,255
1117,190893,30131,223808533868558,276296665917829,255
1117,190897,78012,214477365596062,276390565968950,255
1117,190901,-24851,276404966110167,276405265986835,273
1117,190904,-20543,276615266033668,276615565910488,255
1117,190912,-11877,179624859625212,277169665949699,157
1117,190912,-87312,277169666073139,277169965949673,255
1117,190913,-4436,277175666078414,277175965954562,143
1117,190913,8514,277175966077966,277176265954507,255
1117,190915,-8155,277250966099778,277251265976532,255
1117,190915,-6685,277251266099845,277251565976522,322
1117,190916,-30593,277253066093250,277253365969720,255
9838,190917,26150,277259966063616,277260265938911,255
1117,190921,-4525,277344566111359,277344865987977,255
4697,190921,8432,321773381914249,414509094113030,228
1117,190921,9257,277344266111434,277344565987960,157
1117,190922,-8230,277352366142999,277352666019628,255
1117,190923,-10567,277355066046773,231977578958369,255
1117,190926,78509,193428725313630,277426765960074,255
1117,190926,12750,277426766083187,277427065960060,255
1117,190927,-79631,277429166061815,277429465938640,255
1117,190928,-83687,277431566035709,277431865912364,162
1117,190929,-12641,235995062258085,277433065988844,255
1117,190932,9062,277511666057220,277511965933638,255
1117,190934,-28284,277519166115840,277519465992237,255
1117,190936,-19955,277601066113837,277601365990191,255
1117,190936,447,158847587656235,277601065990172,255
1117,190938,-31965,278106866075442,278107165951735,255
3634,190939,-6721,278111066129102,278111366005712,255
1117,190940,-21906,278111966043086,278112265919550,153
1117,190940,-18476,278112266043745,278112565919535,255
1117,190941,-18237,278120966084803,278121265961014,369
8352,190941,5,278120666084934,278120965960999,255
10031,190942,-19891,278122466128081,278122766004453,355
1117,190942,30719,297681007780910,278122466004451,334
1117,190944,-30261,278464466116365,278464765992701,319
1117,190944,-83055,278464166116343,278464465992738,255
1117,190945,17261,278470166044280,278470465920400,292
1117,190947,-2501,278734166140214,278734466016573,255
1117,190947,29373,278733866040294,278734166016564,275
1118,2050,-13639,276179676162209,276179976062313,203
4282,2050,-11470,276179976162286,276180276062275,263
1118,2050,-10172,276179076162122,276179376062264,255
1118,2050,7270,196453622110766,303557940025520,363
1118,2050,82172,276180276162275,276180576062190,200
1118,2050,22553,276178776162333,276179076062123,255
1118,2050,29211,139269531369492,276179676062188,255
1118,2057,-5762,276260976105567,276261276006485,255
1118,2057,87723,276261576106306,276261876006193,255
1118,2057,25085,157708099378792,276261576006307,255
1118,2057,30585,276260376172480,276260676006356,255
1118,2057,31801,276260676106356,276260976005602,255
3846,2059,-18964,276276876173631,276277176074017,206
4263,192066,-13639,276179676162209,276179976062313,261
1118,192066,-11470,276179976162286,276180276062275,255
1118,192066,-10172,276179076162122,276179376062264,282
1118,192066,7270,276178476162357,418002957975642,255
1118,192066,14656,276180276162275,276180576062190,255
1118,192066,22553,320896989767151,276179076062123,255
1118,192066,29211,276179376162271,276179676062188,255
1118,192073,-5762,276260976105567,276261276006485,255
1118,192073,-3913,244043460873443,276261876006193,218
1118,192073,25085,276261276106484,276261576006307,255
1118,192073,30585,276260376172480,276260676006356,255
3247,192073,31801,276260676106356,276260976005602,135
4485,192075,-18964,210254223308479,276277176074017,193
1119,2231,-5269,276184776132479,276185076032658,233
1119,2231,10281,276184476198918,387322241209335,255
4751,2233,-23111,276260676118210,276260976018205,190
1119,2233,12930,276260076118041,276260376018033,255
1119,2233,18206,276260376118036,311990013428353,255
1119,192247,-5269,197397323896977,276185076032658,255
8130,192247,10281,276184476198918,276184776032468,255
1119,192249,-23111,276260676118210,276260976018205,255
1119,192249,12930,359106467905550,276260376018033,255
1119,192249,18206,276260376118036,276260676018191,255
1121,16684,26442,276179976135727,276180276035845,255
1121,16685,-21200,276225276165690,276225576027334,255
7960,16691,-1361,276292476106443,227290327866168,255
1121,16692,-26022,276352776119975,276353076019683,255
1121,16692,17897,276352476187388,394096826307319,255
10415,16693,12344,276397476171506,276397776071759,255
1121,16698,-31087,276464076201387,198066754626292,255
1121,16701,27577,276542976147678,276543276063308,250
8363,16704,-11796,276547176201259,402311495521323,136
9436,16704,28396,276547476202024,276547776101489,158
4538,16707,-27660,276784776159014,276785076091181,255
1121,16708,11025,276815976145065,276816276101304,255
8253,16710,-725,276829476102849,276829776057559,255
1121,16714,5183,182101096444848,276881076011924,255
1121,16718,84177,276956976184874,276957276074127,255
8205,16719,-4212,277002576188856,353623861518545,255
8116,16726,15315,277052676174106,277052976074130,336
1122,17173,5193,276360276118600,276360576018681,255
4819,17173,18860,276359976118588,276360276018418,255
1122,17175,-27944,276384276136757,252495197695489,255
1122,17175,-4308,276385176115929,276385476016219,255
1122,17175,16044,276385476116231,276385776030427,358
3176,17175,16610,276384876116092,276385176015908,226
1122,17175,86111,276384576107603,276384876016092,255
4937,17180,84502,276442776181956,276443076082508,255
1122,17181,-78212,276444876166198,276445176066124,255
1122,17182,-10637,276447576196201,276447876096134,380
1122,17182,-430,337113669716522,276448176096767,255
1122,17182,885,276448176196718,276448476096694,255
1122,17184,-29942,276470676193978,276470976094267,255
1122,17184,-7144,276470976194269,276471276094121,255
1122,17184,-715,276471276194099,214013563185276,255
1122,17184,15798,276471576193892,276471876093885,255
1122,17188,-27527,221655092662914,260664797552552,283
1122,17188,-21992,276530376164342,276530676064506,255
1122,17189,-29020,276559176194293,276559476008207,255
1122,17189,-7103,276558276177844,231311311613558,255
1122,17189,5475,276558576177103,276558876094952,255
1122,17189,-77683,276559476107990,169909385296742,255
1122,17189,12170,276558876194900,276559176093995,379
