NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
00904,7149,10,MAJOR PHARMACEUTICALS,Active,"	POSACONAZOLE 100MG TAB UD",1,213454,N,1,N,02/01/2021,01/10/2022,TAB,20,AB,N,01/10/2022,01/10/2022,,,02/06/2023
00904,7182,45,MAJOR PHARMACEUTICALS,Active,DIVALPROEX ER 500MG TAB UD,1,203730,N,1,N,06/01/2015,01/03/2023,TAB,80,AB,N,01/03/2023,01/03/2023,,,02/06/2023
00904,7182,61,MAJOR PHARMACEUTICALS,Active,DIVALPROEX ER 500MG TAB UD,1,203730,N,1,N,06/01/2015,01/03/2023,TAB,100,AB,N,01/03/2023,01/03/2023,,,02/06/2023
00904,7266,61,MAJOR PHARMACEUTICALS,Active,DEXAMETHASONE 4MG TAB UD    ,1,215106,N,1,N,10/14/2021,01/04/2023,TAB,100,AB,N,01/04/2023,01/04/2023,,,02/06/2023
24979,0198,01,"TWI PHARMACEUTICALS, INC.",Active,Guanfacine Tablet IR 1mg,1,216399,N,1,N,06/08/2022,02/13/2023,TAB,100,AB,N,,02/13/2023,,,02/06/2023
24979,0199,01,"TWI PHARMACEUTICALS, INC.",Active,Guanfacine Tablet IR 2mg,1,216399,N,1,N,06/08/2022,02/13/2023,TAB,100,AB,N,,02/13/2023,,,02/06/2023
24979,0201,01,"TWI PHARMACEUTICALS, INC.",Active,Dicyclomine Hydrochloride 10mg Caps 100s,1,217054,N,1,N,12/27/2022,01/18/2023,CAP,100,AB,N,,01/18/2023,,,02/06/2023
24979,0201,03,"TWI PHARMACEUTICALS, INC.",Active,Dicyclomine Hydrochloride 10mg Caps 1000s,1,217054,N,1,N,12/27/2022,01/18/2023,CAP,1000,AB,N,,01/18/2023,,,02/06/2023
51660,0029,14,"OHM PHARMACEUTICALS, INC.",Active,OMEPRAZOLE  20 MG DELAYED- RELEASE 14 TAB,1,207891,N,2,N,10/12/2018,08/01/2019,TAB,14,NR,N,,08/01/2019,,,02/08/2023
51660,0029,27,"OHM PHARMACEUTICALS, INC.",Active,OMEPRAZOLE 20 MG DELAYED- RELEASE 28 TAB,1,207891,N,2,N,10/12/2018,08/01/2019,TAB,28,NR,N,,08/01/2019,,,02/08/2023
51660,0029,44,"OHM PHARMACEUTICALS, INC.",Active,OMEPRAZOLE  20 MG DELAYED- RELEASE 42 TAB,1,207891,N,2,N,10/12/2018,08/01/2019,TAB,42,NR,N,,08/01/2019,,,02/08/2023
51672,2044,02,"TARO PHARMACEUTICALS USA,  INC.",Active,DOUBLE ANTIBIOTIC OINTMENT 1OZ,10,PART333,N,2,N,01/01/2019,02/01/2019,GM,28.4,NR,N,,02/01/2019,,,02/08/2023
55150,0365,01,AUROMEDICS PHARMA LLC,Active,"Amphotericin B Liposome for Injection, 50mg SDV - 1s",1,214010,N,1,N,11/17/2022,01/31/2023,EA,1,AB,Y,,01/31/2023,,,02/07/2023
55150,0393,01,AUROMEDICS PHARMA LLC,Active,"Leuprolide Acetate Injection, MDV 14mg/2.8mL",1,215066,N,1,N,12/30/2022,01/23/2023,EA,1,AP,Y,,01/23/2023,,,02/07/2023
55150,0434,02,AUROMEDICS PHARMA LLC,Active,Dexrazoxane for Injection NOVAPLUS SDV 250mg - 1s,1,200752,N,1,N,10/19/2011,11/18/2011,EA,1,AP,Y,,09/13/2012,,,02/07/2023
57664,0762,88,"SUN PHARMACEUTICAL INDUSTRIES, INC.",Active,Levorphanol Tartrate 2 mg 100 ct tabs,1,213906,N,1,N,06/17/2021,11/09/2021,TAB,100,AB,N,,11/09/2021,,,02/08/2023
60687,0662,91,AMERICAN HEALTH PACKAGING,Active,Albuterol Sulfate Inh Aerosol,1,209959,N,1,N,08/24/2022,01/27/2023,EA,1,AB,N,,01/27/2023,,,02/07/2023
60687,0663,11,AMERICAN HEALTH PACKAGING,Active,Metaxalone Tablet-Inner,1,207466,N,1,N,06/27/2022,01/09/2023,TAB,1,AB,N,,01/09/2023,,,02/07/2023
60687,0663,21,AMERICAN HEALTH PACKAGING,Active,Metaxalone Tablet,1,207466,N,1,N,06/27/2022,01/09/2023,TAB,30,AB,N,,01/09/2023,,,02/07/2023
60687,0673,11,AMERICAN HEALTH PACKAGING,Active,Nateglinide Tablet-INNER,1,77463,N,1,N,11/08/2022,01/13/2023,TAB,1,AB,N,,01/13/2023,,,02/07/2023
60687,0673,21,AMERICAN HEALTH PACKAGING,Active,Nateglinide Tablet,1,77463,N,1,N,11/08/2022,01/13/2023,TAB,30,AB,N,,01/13/2023,,,02/07/2023
60687,0674,32,AMERICAN HEALTH PACKAGING,Active,Propafenone HCl ER,1,78540,N,1,N,08/20/2022,01/20/2023,CAP,20,AB,N,,01/20/2023,,,02/07/2023
60687,0674,33,AMERICAN HEALTH PACKAGING,Active,Propafenone HCl ER - inner,1,78540,N,1,N,08/20/2022,01/20/2023,CAP,1,AB,N,,01/20/2023,,,02/07/2023
60687,0685,32,AMERICAN HEALTH PACKAGING,Active,Propafenone HCl ER,1,78540,N,1,N,08/20/2022,01/20/2023,CAP,20,AB,N,,01/20/2023,,,02/07/2023
60687,0685,33,AMERICAN HEALTH PACKAGING,Active,Propafenone HCl ER - inner,1,78540,N,1,N,08/20/2022,01/20/2023,CAP,1,AB,N,,01/20/2023,,,02/07/2023
60687,0688,01,AMERICAN HEALTH PACKAGING,Active,Allopurinol Tablet,1,211820,N,1,N,06/20/2022,01/18/2023,TAB,100,AB,N,,01/18/2023,,,02/07/2023
60687,0688,11,AMERICAN HEALTH PACKAGING,Active,Allopurinol Tablet-INNER,1,211820,N,1,N,06/20/2022,01/18/2023,TAB,1,AB,N,,01/18/2023,,,02/07/2023
60687,0704,01,AMERICAN HEALTH PACKAGING,Active,Lamotrigine Tablet,1,77633,N,1,N,11/20/2022,01/11/2023,TAB,100,AB,N,,01/11/2023,,,02/07/2023
60687,0704,11,AMERICAN HEALTH PACKAGING,Active,Lamotrigine Tablet-Inner,1,77633,N,1,N,11/20/2022,01/11/2023,TAB,1,AB,N,,01/11/2023,,,02/07/2023
60687,0705,11,AMERICAN HEALTH PACKAGING,Active,Demeclocycline HCl Tablet - inner,1,65425,N,1,N,09/01/2022,01/20/2023,TAB,1,AB,N,,01/20/2023,,,02/07/2023
60687,0705,65,AMERICAN HEALTH PACKAGING,Active,Demeclocycline HCl Tablet,1,65425,N,1,N,09/01/2022,01/20/2023,TAB,50,AB,N,,01/20/2023,,,02/07/2023
60687,0711,01,AMERICAN HEALTH PACKAGING,Active,Oxcarbazepine Tablet,1,215939,N,1,N,10/20/2022,02/02/2023,TAB,100,AB,N,,02/02/2023,,,02/07/2023
60687,0711,11,AMERICAN HEALTH PACKAGING,Active,Oxcarbazepine Tablet - INNER,1,215939,N,1,N,10/20/2022,02/02/2023,TAB,1,AB,N,,02/02/2023,,,02/07/2023
60687,0720,11,AMERICAN HEALTH PACKAGING,Active,Lamivudine Tablet-inner,1,91606,N,1,N,01/09/2023,01/20/2023,TAB,1,AB,N,,01/20/2023,,,02/07/2023
60687,0720,21,AMERICAN HEALTH PACKAGING,Active,Lamivudine Tablet,1,91606,N,1,N,01/09/2023,01/20/2023,TAB,30,AB,N,,01/20/2023,,,02/07/2023
60687,0722,01,AMERICAN HEALTH PACKAGING,Active,Oxcarbazepine Tablet,1,215939,N,1,N,10/20/2022,01/26/2023,TAB,100,AB,N,,01/26/2023,,,02/07/2023
60687,0722,11,AMERICAN HEALTH PACKAGING,Active,Oxcarbazepine Tablet - INNER,1,215939,N,1,N,10/20/2022,01/26/2023,TAB,1,AB,N,,01/26/2023,,,02/07/2023
60687,0733,01,AMERICAN HEALTH PACKAGING,Active,Oxcarbazepine Tablet,1,215939,N,1,N,10/20/2022,01/30/2023,TAB,100,AB,N,,01/30/2023,,,02/07/2023
60687,0733,11,AMERICAN HEALTH PACKAGING,Active,Oxcarbazepine Tablet - INNER,1,215939,N,1,N,10/20/2022,01/30/2023,TAB,1,AB,N,,01/30/2023,,,02/07/2023
61703,0124,40,"HOSPIRA, INC.",Active,METHOTREXATE INJ 1G/40ML SSOL 1X1 VL PREMIER,3,11719,I,1,N,09/30/1990,10/01/1990,ML,40,AP,Y,02/06/2023,02/06/2023,,,02/08/2023
62332,0676,31,ALEMBIC PHARMACEUTICALS INC.,Active,Chlorthalidone Tablet USP  25mg,1,216262,N,1,N,08/26/2022,01/31/2023,TAB,100,AB,N,,01/31/2023,,,02/07/2023
62332,0677,31,ALEMBIC PHARMACEUTICALS INC.,Active,Chlorthalidone Tablet USP 50mg,1,216262,N,1,N,08/26/2022,01/31/2023,TAB,100,AB,N,,01/31/2023,,,02/07/2023
64980,0209,05,"RISING PHARMACEUTICALS, INC.",Active,OXYBUTYNIN CHLORIDE ER TAB 5MG 500CT,1,206121,N,1,N,05/27/2016,11/01/2016,TAB,500,AB,N,,11/01/2016,,,02/08/2023
64980,0528,10,"RISING PHARMACEUTICALS, INC.",Active,SODIUM BICARBONATE TAB 10GR 1000CT (AXL),10,PART331,N,2,N,06/17/2020,07/20/2020,TAB,1000,NR,N,,07/20/2020,,,02/07/2023
68001,0557,00,BLUEPOINT LABORATORIES,Active,Methylprednisolone Tablet,1,40189,N,1,N,09/29/2022,01/27/2023,TAB,100,AB,N,,01/27/2023,,,02/07/2023
68001,0558,55,BLUEPOINT LABORATORIES,Active,Methylprednisolone Tablet,1,40189,N,1,N,09/29/2022,01/27/2023,TAB,25,AB,N,,01/27/2023,,,02/07/2023
68001,0559,69,BLUEPOINT LABORATORIES,Active,Methylprednisolone Tablet,1,40189,N,1,N,09/29/2022,01/27/2023,TAB,50,AB,N,,01/27/2023,,,02/07/2023
68001,0560,55,BLUEPOINT LABORATORIES,Active,Methylprednisolone Tablet,1,40189,N,1,N,09/29/2022,01/27/2023,TAB,25,AB,N,,01/27/2023,,,02/07/2023
68516,3212,02,"GRIFOLS USA, LLC",Active,"Profilnine 1,500 IU",2,102476,S,1,N,03/29/1995,06/02/1995,AHF,1,NR,Y,01/09/2023,01/09/2023,,,02/07/2023
70000,0603,03,"CARDINAL HEALTH 110, LLC. DBA LEADER",Active,LDR ASPIRIN REGMN TB 81MG 300 EC,9,PART343,N,2,N,05/05/2022,09/27/2022,TAB,300,NR,N,09/27/2022,09/27/2022,,,02/06/2023
70700,0122,84,"XIROMED, LLC.",Active,"VOLNEA 0.15-0.02-0.01 MG TAB	",1,202689,N,1,N,09/09/2016,02/05/2020,TAB,28,AB,N,,02/05/2020,,,02/10/2023
70700,0152,84,"XIROMED, LLC.",Active,"GEMMILY 1 MG-20 MCG CAPSULE	",1,213317,N,1,N,11/09/2020,11/09/2020,CAP,28,AB,N,,11/09/2020,,,02/10/2023
70700,0165,22,"XIROMED, LLC.",Active,"GLYCOPYRROLATE 0.2 MG/ML VIAL	",1,212612,N,1,N,09/30/2019,08/27/2020,ML,1,AP,Y,,08/27/2020,,,02/10/2023
70700,0166,22,"XIROMED, LLC.",Active,"GLYCOPYRROLATE 0.4 MG/2 ML VL	",1,212612,N,1,N,09/30/2019,08/27/2020,ML,2,AP,Y,,08/27/2020,,,02/10/2023
70700,0167,22,"XIROMED, LLC.",Active,"GLYCOPYRROLATE 1 MG/5 ML VIAL	",1,212612,N,1,N,09/30/2019,08/27/2020,ML,5,AP,Y,,08/27/2020,,,02/10/2023
70700,0168,22,"XIROMED, LLC.",Active,GLYCOPYRROLATE 4 MG/20 ML VIAL,1,212612,N,1,N,09/30/2019,08/27/2020,ML,20,AP,Y,,08/27/2020,,,02/10/2023
70700,0171,22,"XIROMED, LLC.",Active,"NEOSTIGMINE 5 MG/10 ML VIAL	",1,212968,N,1,N,09/30/2019,08/27/2020,ML,10,AP,Y,,08/27/2020,,,02/10/2023
70700,0186,22,"XIROMED, LLC.",Active,"FLUOROURACIL 500 MG/10 ML VIAL	",1,210123,N,1,N,10/27/2017,08/12/2021,ML,10,AP,N,,08/12/2021,,,02/10/2023
70700,0187,22,"XIROMED, LLC.",Active,"FLUOROURACIL 1 GRAM/20 ML VIAL	",1,210123,N,1,N,10/27/2017,08/12/2021,ML,20,AP,N,,08/12/2021,,,02/10/2023
70700,0268,99,"XIROMED, LLC.",Active,"FOSFOMYCIN 3 GM SACHET	",1,212548,N,1,N,10/06/2020,10/06/2020,GM,1,AA,N,,10/06/2020,,,02/10/2023
70700,0902,22,"XIROMED, LLC.",Active,"GLYCOPYRROLATE 1 MG/5 ML VIAL	",1,212612,N,1,N,11/09/2021,12/01/2021,ML,5,AP,N,,12/01/2021,,,02/10/2023
70700,0902,25,"XIROMED, LLC.",Active,"Novaplus Glycopyrrolate Injection, USP 0.2mg/mL 25x5mL MDV	",1,212612,N,1,N,11/09/2021,12/01/2021,ML,125,AP,N,,12/01/2021,,,02/10/2023
70700,0903,22,"XIROMED, LLC.",Active,"GLYCOPYRROLATE .2mg/mL	",1,212612,N,1,N,09/30/2019,12/01/2021,ML,20,AP,N,01/25/2022,01/25/2022,,,02/10/2023
70700,0903,23,"XIROMED, LLC.",Active,"GLYCOPYRROLATE .2mg/mL x 10	",1,212612,N,1,N,09/30/2019,12/01/2021,ML,200,AP,N,01/25/2022,01/25/2022,,,02/10/2023
70954,0412,40,NOVITIUM PHARMA LLC,Active,BISOPROLOL HCTZ 2.5/6.25 MG 500 TABLETS,1,215562,N,1,N,11/04/2021,02/11/2022,TAB,500,AB,N,,02/11/2022,,,02/07/2023
82347,0405,04,Yaral Pharma Inc,Active,DICLOFENAC EPOLAMINE,4,21234,I,1,N,01/31/2007,01/14/2008,TDP,30,AB,N,01/03/2023,02/06/2023,,,02/08/2023
82347,0405,05,Yaral Pharma Inc,Active,DICOLFENAC EPOLAMINE,4,21234,I,1,N,01/31/2007,01/14/2008,TDP,30,AB,N,01/03/2023,02/06/2023,,,02/08/2023
