NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
42806,0416,05,EPIC PHARMA LLC,Active,Bupropion HCl ER XL300MG  500 Tab Epic,1,210015,N,1,N,6/14/2018,5/24/2023,TAB,500,AB,N,,5/24/2023,,,7/31/2023
42806,0416,09,EPIC PHARMA LLC,Active,Bupropion HCl ER XL300MG  90 Tab Epic,1,210015,N,1,N,6/14/2018,5/24/2023,TAB,90,AB,N,,5/24/2023,,,7/31/2023
43547,0611,10,"SOLCO HEALTHCARE USA, LLC",Active,PKGS TEMAZEPAM 7.5MG CAPSULES C4 100 CT,1,201781,N,1,N,6/4/2015,6/8/2023,CAP,100,AB,N,,6/8/2023,,,7/31/2023
43547,0612,10,"SOLCO HEALTHCARE USA, LLC",Active,PKGS TEMAZEPAM 15MG CAPSULES C4 100 CT,1,201781,N,1,N,6/4/2015,6/9/2023,CAP,100,AB,N,,6/9/2023,,,7/31/2023
43547,0612,50,"SOLCO HEALTHCARE USA, LLC",Active,PKGS TEMAZEPAM 15MG CAPSULES C4 500 CT,1,201781,N,1,N,6/4/2015,6/9/2023,CAP,500,AB,N,,6/9/2023,,,7/31/2023
43547,0613,03,"SOLCO HEALTHCARE USA, LLC",Active,PKGS TEMAZEPAM 22.5MG CAPSULES C4 30 CT,1,201781,N,1,N,6/4/2015,6/9/2023,CAP,30,AB,N,,6/9/2023,,,7/31/2023
43547,0614,10,"SOLCO HEALTHCARE USA, LLC",Active,PKGS TEMAZEPAM 30MG CAPSULES C4 100 CT,1,201781,N,1,N,6/5/2015,6/9/2023,CAP,100,AB,N,,6/9/2023,,,7/31/2023
43547,0614,50,"SOLCO HEALTHCARE USA, LLC",Active,PKGS TEMAZEPAM 30MG CAPSULES C4 500 CT,1,201781,N,1,N,6/5/2015,6/9/2023,CAP,500,AB,N,,6/9/2023,,,7/31/2023
44567,0450,10,"WG CRITICAL CARE, LLC",Active,Esmolol HCI in Sodium Chloride Injection 2500mg/250ml,1,214172,N,1,N,12/2/2022,5/21/2023,ML,2500,AP,Y,,5/21/2023,,,7/31/2023
44567,0451,10,"WG CRITICAL CARE, LLC",Active,Esmolol HCI in Sodium Chloride Injection 2500mg/250ml,1,214172,N,1,N,12/2/2022,5/21/2023,ML,1000,AP,Y,,5/21/2023,,,7/31/2023
44567,0501,90,"WG CRITICAL CARE, LLC",Active,Levetiracetam in 0.82% Sodium Chloride Inj 500mg/100mL ,3,202543,I,1,N,11/9/2011,2/1/2012,ML,5000,AP,Y,6/18/2022,6/18/2022,,,7/31/2023
44567,0701,95,"WG CRITICAL CARE, LLC",Active,"Ceftriaxone for Injection, USP 1g",1,65329,N,1,N,7/24/2008,4/25/2013,EA,25,AP,Y,,4/25/2013,,,7/31/2023
44567,0702,95,"WG CRITICAL CARE, LLC",Active,"Ceftriaxone for Injection, USP 2g",1,65329,N,1,N,7/28/2008,5/8/2013,EA,25,AP,Y,,5/8/2013,,,7/31/2023
50268,0173,11,AVPAK,Active,CLONAZEPAM TAB 0.5MG,1,77856,N,1,N,6/28/2006,6/29/2023,TAB,1,AB,N,,6/29/2023,,,7/31/2023
50268,0173,15,AVPAK,Active,CLONAZEPAM TAB 0.5MG 5X10 CT,1,77856,N,1,N,6/28/2006,6/29/2023,TAB,50,AB,N,,6/29/2023,,,7/31/2023
50268,0174,11,AVPAK,Active,CLONAZEPAM TAB 1MG ,1,77856,N,1,N,6/28/2006,6/29/2023,TAB,1,AB,N,,6/29/2023,,,7/31/2023
50268,0174,15,AVPAK,Active,CLONAZEPAM TAB 1MG 5X10 CT,1,77856,N,1,N,6/28/2006,6/29/2023,TAB,50,AB,N,,6/29/2023,,,7/31/2023
50268,0175,11,AVPAK,Active,CLONAZEPAM TAB 2MG,1,77856,N,1,N,6/29/2006,6/29/2023,TAB,1,AB,N,,6/29/2023,,,7/31/2023
50268,0175,15,AVPAK,Active,CLONAZEPAM TAB 2MG 5X10 CT,1,77856,N,1,N,6/29/2006,6/29/2023,TAB,50,AB,N,,6/29/2023,,,7/31/2023
50268,0193,11,AVPAK,Active,CLONIDINE HCL TAB 0.2MG,1,78895,N,1,N,8/26/2009,6/30/2023,TAB,1,AB,N,,6/30/2023,,,7/31/2023
50268,0193,15,AVPAK,Active,CLONIDINE HCL TAB 0.2MG,1,78895,N,1,N,8/26/2009,6/30/2023,TAB,50,AB,N,,6/30/2023,,,7/31/2023
50268,0194,11,AVPAK,Active,CLONIDINE HCL TAB 0.3MG ,1,78895,N,1,N,8/26/2009,6/30/2023,TAB,1,AB,N,,6/30/2023,,,7/31/2023
50268,0194,15,AVPAK,Active,CLONIDINE HCL TAB 0.3MG ,1,78895,N,1,N,8/26/2009,6/30/2023,TAB,50,AB,N,,6/30/2023,,,7/31/2023
50268,0557,11,AVPAK,Active,MYCOPHENOLATE MOFETIL CAP 250MG ,1,200197,N,1,N,6/13/2013,6/30/2023,CAP,1,AB,N,,6/30/2023,,,7/31/2023
50268,0557,15,AVPAK,Active,MYCOPHENOLATE MOFETIL CAP 250MG ,1,200197,N,1,N,6/13/2013,6/30/2023,CAP,50,AB,N,,6/30/2023,,,7/31/2023
50268,0558,11,AVPAK,Active,MYCOPHENOLATE MOFETIL TAB 500MG ,1,91249,N,1,N,11/4/2011,6/30/2023,TAB,1,AB,N,,6/30/2023,,,7/31/2023
50268,0558,15,AVPAK,Active,MYCOPHENOLATE MOFETIL TAB 500MG ,1,91249,N,1,N,11/4/2011,6/30/2023,TAB,50,AB,N,,6/30/2023,,,7/31/2023
50268,0577,11,AVPAK,Active,MESALAMINE ER CAP 0.375MG unit pack,1,214242,N,1,N,7/15/2021,5/2/2023,CAP,1,AB,N,,5/2/2023,,,7/31/2023
50268,0577,15,AVPAK,Active,MESALAMINE ER CAP 0.375MG,1,214242,N,1,N,7/15/2021,5/2/2023,CAP,50,AB,N,,5/2/2023,,,7/31/2023
50268,0745,11,AVPAK,Active,SUCRALFATE ORAL SUSP 1GM/10ML,1,209356,N,1,N,12/2/2019,6/28/2023,ML,10,AB,N,,6/28/2023,,,7/31/2023
50268,0745,14,AVPAK,Active,SUCRALFATE ORAL SUSP 1GM/10ML,1,209356,N,1,N,12/2/2019,6/28/2023,ML,400,AB,N,,6/28/2023,,,7/31/2023
52817,0391,00,"TRUPHARMA, LLC",Active,CARBIDOPA AND LEVODOPA 25MG/100MG 1000CT,1,216505,N,1,N,9/21/2022,5/3/2023,TAB,1,AB,N,,5/3/2023,,,7/31/2023
52817,0392,00,"TRUPHARMA, LLC",Active,CARBIDOPA AND LEVODOPA 25MG/250MG 1000 CT,1,216505,N,1,N,9/21/2022,5/3/2023,TAB,1,AB,N,,5/3/2023,,,7/31/2023
52817,0392,50,"TRUPHARMA, LLC",Active,CARBIDOPA AMD LEVODOPA 25MG/250MG 500 CT,1,216505,N,1,N,9/21/2022,5/3/2023,TAB,1,AB,N,,5/3/2023,,,7/31/2023
59148,0102,80,"OTSUKA AMERICA PHARMACEUTICALS, INC.",Active,ABILIFY ASIMTUFII 720mg/2.4mL,3,217006,S,1,N,4/27/2023,6/5/2023,ML,2.4,NR,Y,,6/5/2023,,,7/31/2023
59148,0114,80,"OTSUKA AMERICA PHARMACEUTICALS, INC.",Active,ABILIFY ASIMTUFII 960mg/3.2mL,3,217006,S,1,N,4/27/2023,6/5/2023,ML,3.2,NR,Y,,6/5/2023,,,7/31/2023
67618,0150,18,"Atlantis Consumer Healthcare, Inc.",Active,Betadine Solution 6 oz. OTC,9,PART333,N,2,N,9/30/1990,9/30/1990,ML,177.441,NR,N,6/2/2005,6/2/2005,,,8/4/2023
70010,0029,01,"GRANULES PHARMACEUTICALS, INC.",Active,Mixed amphetamines XR Caps 5 100Ct,1,217027,N,1,N,1/23/2023,6/29/2023,CAP,100,AB,N,,6/29/2023,,,7/31/2023
70710,1208,01,ZYDUS PHARMACEUTICALS (USA) INC.,Active,PLERIXAFOR INJ 24MG/1.2ML (1x1.2ML),1,208980,N,1,N,7/26/2023,7/27/2023,ML,1,AP,Y,7/27/2023,7/27/2023,,,8/4/2023
72819,0153,02,Archis Pharma LLC,Active,MITOMYCIN 20 MG,1,202670,N,1,N,10/13/2017,3/2/2018,EA,1,AP,Y,6/30/2023,6/30/2023,,,7/31/2023
72819,0157,03,Archis Pharma LLC,Active,PALIPERIDONE 1.5 MG,1,203802,N,1,N,9/24/2015,9/24/2015,TAB,1,AB,N,6/5/2023,6/5/2023,,,7/31/2023
73179,0250,90,"Reata Pharmaceuticals, Inc.",Active,SKYCLARYS,3,216718,S,1,N,2/28/2023,6/28/2023,CAP,1,NR,N,,7/5/2023,,,7/31/2023
