rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
1564,4527339,-94285,263811203788579,278597334379868,334
1564,4527339,1564,278597334479821,278597338079836,254
1564,4527339,1564,278597338179867,343940362132237,255
1566,1157748,1566,276487699163336,276487699963314,152
8911,286181,31766,278371166038239,278371465914894,255
6635,319598,17384,277687766102426,277688065978884,255
6650,320045,-2373,278252966031802,278253265908367,255
5081,320048,-22642,278337866058869,278338165934874,255
6650,320049,11975,278377166071321,278377465948038,255
6170,303072,-17835,277824866121146,277825165997590,255
5473,303091,11935,278429666060974,278429965937301,255
6170,303095,-6589,278616566089702,329237653195855,255
9739,354846,18224,241607201119379,340385459418517,255
6175,354851,-84823,277466366120538,277466665997126,255
6175,354874,-31554,277956266042227,277956565918822,255
7701,354916,-27476,301205743258027,278800165968003,255
6179,303208,-88679,278530166043434,278530465920142,255
6180,860264,17315,277934366044599,277934665921306,255
6183,303331,-16767,276200966091504,276201265967733,255
6440,314601,5575,276384566113833,276384865990761,255
6440,314602,8308,276437366110089,276437665986396,255
8038,314602,26241,276436466109741,276436765986428,255
6440,314634,-5087,277421966103006,277422265979271,255
6440,314640,7336,337862688404725,277594166001740,255
6440,314667,-27539,278375666058576,278375965934800,165
9270,314674,1582,278597066062113,278597365938510,255
4709,315752,17917,276820466128235,276820766004958,255
6449,315758,3536,277003766116210,277004065992352,255
6453,315831,-27668,276730766070945,276731065947113,255
6453,315863,510,277127366037257,277127665913455,255
6453,315899,-9635,278724866058546,278725165935023,255
6455,315966,80939,276435266084458,276435565961134,255
6455,315977,-1389,276983966102214,276984265978815,255
6455,315981,-90538,145984891861920,277378165921439,203
6455,315998,17400,277982066118664,277982365994848,343
6455,315999,-8564,278019866093439,278020165969907,298
6463,316121,-31916,276554366127587,276554666004405,255
6463,316125,-16026,276573266132141,408567510539518,255
9518,1152449,-2824,277386566064118,145849914283695,255
9518,1152450,-31879,277416266058085,277416565934834,377
9518,1152451,23497,277515866056667,277516165933539,255
8632,1152453,-2158,277559666035436,277559965911511,255
9518,1152454,89381,278689166101629,325828087008812,255
9518,1152458,24329,241083150155487,278799266015721,366
9520,326921,-4414,276481466039223,276481765915916,255
9520,326930,-19902,276816566074841,276816865951311,255
9520,326935,-86238,276903566073452,276903865949747,255
9520,326942,-15485,191441891068051,276994465995571,255
9522,2069584,17421,276638366137324,180053474078629,255
9522,2069598,-14571,406169912987757,276733465957850,255
9522,2069598,-6705,276733466081369,276733765957849,255
9522,2069614,-5307,277163966094566,277164265971126,255
9712,2069616,-32581,226722772048061,277247665986572,255
9522,2069616,10609,277247666110111,277247965986596,255
1117,190921,9257,277344266111434,277344565987960,255
1118,2050,-10172,193467457401132,276179376062264,255
1118,2059,-18964,276276876173631,291012046356772,255
1121,16718,28183,276956976184874,276957276074127,255
1122,17189,30871,276559776125027,276560076025182,255
10117,17209,-88586,276873876164594,276874176065050,255
1122,17214,-7346,164623965083982,276992376046229,255
1123,3343,14266,276517476102259,276517776002383,255
1123,193661,-29488,276434676103627,276434976003249,255
1123,193678,-23536,276713676154206,276713976053932,255
6107,300587,-14092,277497566056038,277497865932704,255
4373,300614,-16649,277782266102897,277782565979081,255
6121,1402033,94365,276435866110700,276436165986950,255
291,24872,-15818,278111076173845,278111376073772,255
291,24892,17992,278528976175120,278529276008998,255
8095,24897,-7289,278685876199732,278686176099886,255
1125,3590,7706,193735888336017,276191976011495,330
1127,3968,-9681,276241476160264,276241776060440,255
1128,17498,19104,276207576151109,276207876050444,255
1128,17516,23674,276558876153342,276559176053189,255
1128,17541,28498,277472976144338,277473276044432,255
1128,17548,80447,178847119144335,277675476054576,255
1128,17551,19109,277731276162476,277731576078307,255
9446,17552,19021,277764276125361,288353736750946,255
3655,17571,93856,278111076133419,278111376033362,255
1128,17576,-29129,278285676181349,278285976081251,255
1136,4616,-14529,276386376174067,276386676074324,255
4490,195560,-24686,276293676137838,276293976067599,255
5169,195572,-887,276434976153385,276435276053473,255
1138,195574,-10290,276465876106418,411927960726396,243
1138,195576,77762,276521676157263,276521976073173,255
1140,5458,12583,276350976107075,276351276006564,255
1140,5466,-14179,345172275646635,276472476067754,255
2497,285285,88823,277769666076573,277769965953176,255
2497,285306,-12316,278277266131714,278277565908412,255
2497,285318,13328,278619866114517,278620165991260,255
1141,71330,26540,276356976119184,276357276019201,255
1141,71338,-25598,276366876171970,198082810653544,255
1141,71427,25245,277142677076519,277142976093384,255
1141,71532,-32004,278172876154809,278173176071036,255
1141,71573,-32451,278358276158152,278358576057542,255
1111,68670,-7605,276989976176983,276990276009688,255
1111,68689,23767,277763376143699,277763676043542,255
1111,68706,-9134,278368476172927,278368776088450,255
1111,68710,27544,278378376185563,376769910010178,255
3346,53978,-17076,276446976189253,276447276089724,255
1112,54040,-4692,277556976104978,358245450614671,255
7626,54045,20,277764576112654,277764876012888,255
1112,54076,88807,278248476117187,278248776017765,255
1112,54110,-20658,278715576137975,278715876037837,255
1112,54110,-4593,278714376177360,288353592171323,255
1113,58804,-19206,277579776179497,277580076080043,255
9321,15443,9367,276444276166037,276444576066077,255
1114,15446,11417,409939426231653,381414675354222,255
1114,15446,22993,276557376121950,276557676050386,255
1114,15450,4026,276634776201099,276635076101678,255
8107,15459,-20530,276747576116748,276747876016535,255
1115,15859,6560,276263976168970,276264276068336,255
1115,15898,30841,286917600649213,276868776041795,255
1117,190936,-77235,277600766113854,277601065990172,255
1117,190944,22477,278464166116343,278464465992738,255
1118,2057,25085,276261276106484,276261576006307,255
1118,192066,29211,276179376162271,276179676062188,255
6650,320033,2620,277592966064081,277593265940922,255
6650,320049,30221,278376566071249,278376865948065,255
6175,354828,-28671,277149266039168,174813966601645,255
6175,354870,93794,277922666072553,277922965948497,255
6175,354878,-23008,278035466136926,278035766013534,255
8872,354878,-15357,278035166137004,278035466013530,255
6175,354903,-19159,278536166122163,302782750275117,255
6179,303180,-1706,277874966064206,277875265940729,255
6179,303208,13100,278531366043528,278531665920253,255
6180,860191,27640,276725366057682,276725665934070,255
6180,860201,-721,276887366058493,276887665934910,255
6180,860235,22503,277421666038022,277421965914759,184
6180,860278,-914,278203466118900,269846251684065,218
3315,860290,-25974,278341166037413,204867979788685,255
6440,314633,91647,277387466056519,140544524525190,254
6440,314637,11224,277508366032859,277508665909437,255
6440,314661,-90139,278196266094705,278196565971555,150
6440,314674,-19196,278596466062006,278596765938559,368
6440,314681,15846,278769266090737,278769565967655,255
6441,1082841,-27701,276863666089520,276863965966289,255
6449,315760,87127,194128693795046,277162166000202,255
6453,315891,-30517,277587866051892,277588165928234,255
6455,315975,-25668,276897266033187,276897565909633,244
6455,315978,3815,277031366068545,277031665944974,353
6455,315982,-9145,277415966061781,277416265938492,255
6455,315988,1523,277588766145517,277589066022081,255
1119,2233,79041,346962127249770,276260376018033,255
1119,2233,18206,276260376118036,276260676018191,255
1121,16710,-725,276829476102849,276829776057559,255
1121,16714,5183,276880776112148,276881076011924,255
1122,17173,5193,276360276118600,156714720945270,255
1123,3333,1229,276302376117030,391475778210541,234
1123,3334,-23393,276344976190943,276345276090689,255
1123,3339,20733,276474876178237,276475176078182,255
1123,3343,17715,276518076118090,276518376017881,255
3358,3354,-9476,353933959048937,276706776035954,255
1123,193657,-9405,276345276190741,276345576091183,255
9516,441179,-10530,277908566090212,277908865966760,255
9518,1152348,-20277,276305666107832,276305965984354,255
9518,1152351,92220,276349466111947,276349765988505,255
9518,1152356,21563,276447266037196,276447565913502,255
9518,1152454,5374,278688866101548,278689165978517,255
9518,1152454,25353,278689766101635,278690065978519,255
9518,1152455,19774,278726066032300,278726366009116,255
9518,1152458,-14673,278799266132856,278799566015708,158
9520,326909,-20574,276293366084164,276293665960567,255
9520,326956,5630,277421966040169,277422265917012,255
8822,2069582,30643,276612266056349,276612565932757,255
9523,1288049,77978,276612566080679,276612865957333,255
9523,1288088,1367,277222166060262,277222465936356,255
5187,592941,-16495,276438866122861,276439165999260,255
9527,592970,-25873,277178966083210,277179265959928,255
8914,592970,-7822,290127533082210,277180165959829,255
6107,300587,14742,277498166056071,277498465932726,260
6107,300603,7249,197415059673901,277649966006364,369
6114,543038,20797,277339166139107,277339466015724,255
4792,1402038,-81983,276557066106795,276557365983573,255
291,24825,-90106,276524076117184,276524376016804,255
7907,17508,-19228,276350076141314,276350376041269,255
1128,17508,7799,276350376141298,293003876783335,255
1128,17547,-16651,277644276158364,277644576058165,255
1128,17551,29457,277730976162690,277731276062464,358
1133,52408,31309,276266376145691,276266676062511,255
1133,52414,-10814,276384276197380,276384576098036,255
1133,52414,-146,276384576197985,276384876014384,370
1133,52487,6132,278167476145788,278167776045263,255
3170,52519,3205,278772576174936,278772876074985,255
1138,5084,-19611,202453381869684,276176076049051,255
7784,5122,8779,276779376126625,276779676026895,255
1138,5122,83839,276779076126641,276779376026616,255
1138,195572,-14962,276435576153204,276435876053477,255
1138,195582,29870,276634176145561,276634476045573,255
1140,5459,-3128,276388776180991,276389076081540,255
1141,71427,81139,277141776124750,277142076040217,255
1141,71427,-4523,357011391871606,277141476024931,255
1141,71567,12672,278341776176478,278342076075974,255
1141,71612,-85206,278696076188578,278696376088916,255
291,24884,7052,278375976156003,278376276055805,255
291,24896,27777,417462887038915,278684676064046,255
1111,68629,-17393,276480876176684,276481176076767,255
1111,68667,7615,276901176196667,276901476096658,255
1111,68672,12215,277070076196540,277070376096765,255
1111,68673,8483,277082676197050,277082976096965,255
7264,68675,9419,277125576117953,277125876033753,255
1111,68692,1289,277941576136802,277941876036537,255
1112,53999,-4407,276815076137086,179638643073109,255
1112,54006,-89108,277073076155443,277073376055418,255
1112,54039,-1211,277512876184570,221625913193291,255
1112,54060,2063,360626034090362,278006076023043,255
7420,54066,-29967,278111376198216,278111676098387,287
1115,15891,-31230,276710976162597,276711276062501,173
8425,15893,2746,205539452259854,276741576074163,255
1115,15893,29128,276741876174230,276742176074314,319
1117,190921,-4525,277344566111359,277344865987977,255
1118,2050,-90814,276178476162357,276178776062320,255
2595,286116,-21016,277499066098173,277499365974716,255
5204,286124,813,277730966072012,277731265948717,255
2595,286137,-21718,277931066108708,277931365984867,255
4474,286166,-89295,278199866054814,349205759861986,255
6635,319630,8249,278165066097878,278165365974404,255
6650,320030,-31563,277505366054725,277505665931184,219
9335,320030,-65,277505666055016,277505965931181,206
6650,320036,-29620,277734266121721,277734565997813,255
6650,320049,6031,278378066071469,278378365948056,294
8177,320053,80893,278618666119279,342445382660001,255
6440,314614,-31236,401939716980662,277042165942817,188
6440,314616,22220,172735744868792,277076965976554,255
6440,314617,18662,277127666036017,277127965912758,255
6440,314646,-8689,277766366104778,277766665981399,255
6440,314681,-32197,278769566090681,183734896269626,255
6441,1082858,-21317,213717268983497,213779220403054,255
6449,315760,-13020,277166066123476,277166366000218,255
6449,315760,-1154,277163966123470,277164266000221,254
6449,315760,29962,277164266123486,277164566000224,203
5282,315804,-15520,276379166110964,276379465987712,255
6453,315830,9076,393259081820615,276724765910717,255
6453,315832,23299,148260016929904,276737065979607,255
6453,315845,-4934,276896666052729,310367897636383,255
6453,315886,-25087,277509566036077,277509865912858,287
3512,315895,-20859,268375900554192,278711065909679,255
8080,315969,-88787,143365175132686,276514466002887,255
6455,315975,23297,276897566033359,276897865909603,255
6455,315988,91989,169055647109083,277590566022083,255
6156,302973,84042,277251566088645,187352121588268,255
6156,302973,24770,277251866088501,277252165965230,368
6170,303096,18443,278623466045618,278623765922203,255
6175,354813,-21150,276861266113453,174412789880817,255
8830,354819,12200,277034066082131,277034365958412,255
6175,354831,19476,277178066094994,277178365971271,255
6175,354841,-9734,277310366055903,277310665932155,255
6175,354845,2368,286502088642569,277351465924967,255
6175,354854,-7758,417316390265513,277504765998756,255
4804,354900,24445,278459066129882,278459366006476,255
6180,860180,32016,276632666098438,170257788194235,255
4815,860191,-15609,276725066057712,276725365933996,255
1122,17175,28632,276384576107603,171671421664815,374
1122,17189,6101,276559476107990,276559776025336,369
1122,17206,-21029,276791376169817,153084791121683,355
1122,17209,17497,276873576164565,276873876064597,255
1123,3335,6167,276385776140096,276386076040280,255
9511,1311874,-89800,276914666101803,276914965978170,207
9518,1152346,9223,276269666049179,276269965925926,255
9518,1152348,-24623,276305066107907,276305365984362,255
9518,1152436,26973,277047266074663,277047565951257,255
9518,1152438,-5300,277082966055312,277083265931794,255
3224,1152441,5305,277166066053663,277166365930277,255
9518,1152453,25031,323160113378304,277560265911481,168
9518,1152455,24637,278724866032381,278725165909072,260
9520,326919,-11112,276470666126265,276470966003096,255
9520,326968,15493,277691366105281,277691665981707,255
9522,2069579,31804,276563666113466,276563965989990,255
9522,2069596,-78525,143633538033519,276717865915048,255
7427,2069615,7590,277178666059344,277178965935940,255
9522,2069624,20157,277871366135590,277871666015778,255
9710,1288146,7415,277832066054988,390929687797782,255
9527,592922,-1249,276180566042794,276180865919576,255
9527,592945,-28351,276471866098626,151542128394995,255
9527,592959,-11360,277044266104009,277044565980267,255
9527,592959,16191,277043966103553,277044265980296,255
9527,592968,15000,220822076454467,277163965994564,255
3440,592973,-11262,277231166094609,277231465971379,289
9561,300622,-28275,277850066071089,277850365947744,255
6107,300622,1994,277851566071264,277851865947752,255
6114,543042,-15243,277403366132168,277403666007595,255
10061,24893,-5799,278600076104027,278600376003917,255
9837,285276,-14380,276462866139854,276463166016521,255
2497,285328,-13062,278805566102783,225927566084703,255
1127,3970,19256,276326076126151,276326376058424,206
1128,17510,-11662,276434076159025,276434376058691,255
1128,17542,24265,277504776162935,178967835304841,255
1133,52450,4474,277385376147991,277385676064358,255
1133,52466,-21183,277593576122291,277593876022484,255
1133,52474,24638,409115785888742,237990031377112,255
1133,52504,-31816,278463876194479,278464176094095,255
1138,5114,26439,276628476199219,162947633894553,255
1138,195554,12349,276208176167440,276208476082796,255
1138,195563,87868,276347076145501,240002081376786,314
1138,195576,29862,276522276188966,276522576024107,245
1138,195582,28262,389761870272728,368285098283025,255
1138,195586,-13883,229539552906837,276711276071858,255
1140,5453,23606,154019295179906,276216276077978,255
1141,71581,-16269,278601276153681,278601576053546,355
1111,68629,-28156,276478176176829,276478476077093,255
8740,68670,5994,276990276109732,276990576009728,255
4299,68673,4150,282065533642691,277082676097028,255
1111,68676,-93379,277160676163065,277160976063405,366
1112,53971,-30967,235705315334746,276303276077940,255
1112,54006,17252,277072776155626,266087463445555,255
1112,54076,10541,278248176117009,278248476017223,255
1112,54087,17653,278369376102505,278369676002591,255
7318,54112,12169,278766576176449,203992860024504,255
1112,54113,-18409,278801676157576,278801976057697,255
1113,58804,1806,277579476179626,277579776079491,225
1113,58845,-4870,278088876109594,278089176009398,255
8952,15880,-82182,276556476162779,276556776062673,255
1115,15897,-14283,276822876152187,276823176052551,255
1551,1589062,3510,148859309989831,276626376066089,255
2595,286101,-8055,255359881919696,277219765923521,255
2595,286125,14459,277766666097324,277766965974056,255
2595,286137,-1249,277931366108659,277931665984846,255
6170,303094,89208,278596166066596,154288826357305,255
2963,303096,-91704,278623766045485,278624065922185,255
6175,354818,-90814,276987566120231,276987865997013,255
6175,354821,-29083,277081766044996,277082065921701,255
6175,354869,-14592,277919966042509,235773679405495,255
6179,303126,779,276986066034106,276986366015706,255
4735,860205,-1334,276958766032873,276959065909524,255
6440,314634,7382,277421066103033,165296003304406,255
6440,314636,17420,277474166109475,277474465986074,255
8463,314642,90227,277647866130985,277648166007744,255
6440,314645,31177,282395848774121,277727365950624,255
6440,314657,-26825,263877242881480,419983289921736,255
6440,314657,11458,146574886090951,278026765942310,255
6440,314659,26767,278114966071777,278115265948112,255
4777,314665,27693,278285366036586,323293570877213,255
6440,314667,15127,278375366058450,278375665934801,255
6440,314675,-25242,226659912170355,278630965993344,255
6440,314682,-12845,278801666050512,278801965926737,254
4984,315731,31641,254082384326756,276389065964909,255
6449,315778,-29966,231224557951909,278452765980070,255
6453,315835,19760,243359326096339,413222855085188,203
6455,315966,-20751,376230490330620,276434665961122,255
6455,315988,-29719,277589366145445,277589666022075,255
3905,315991,29773,277636466129030,321933522126378,255
6644,319701,-92796,278423666056822,278423965933410,255
6650,320036,2550,277734866121673,277735165997746,255
6650,320045,19541,278253566031877,261124716799508,255
6650,320049,5486,278376866071713,278377165948038,255
7207,320056,7471,192188013144922,278720965925370,176
6650,320056,19913,278720966049074,290874214005179,255
9511,1311875,4823,276954266040308,276954565917065,255
9518,1152441,-7686,277166366053629,277166665930274,255
9518,1152441,-6124,277167266053693,277167565930274,255
9518,1152458,-30880,278798666132937,278798966015764,255
9520,326908,14324,276263966052800,304632333565798,255
10154,326958,-102,277426166039797,277426465916462,255
9520,326974,-7624,277849466132377,277849765908632,255
9522,2069598,26277,276733766081291,276734065957868,255
9522,2069614,-23733,277164266094548,204127124350869,147
9522,2069624,-2224,277872266135420,277872565912210,255
9522,2069633,-1135,278025266070423,278025565946834,255
9523,1288056,-25948,276720266127695,367678177309261,255
9523,1288056,10909,276719666127491,276719966015938,255
1117,190922,-8230,277352366142999,277352666019628,255
1118,2050,29211,276179376162271,276179676062188,255
1118,2057,83225,276260376172480,276260676006356,359
1119,192247,10281,256969448740484,276184776032468,255
1119,192249,18206,276260376118036,276260676018191,255
1122,17182,-430,276447876196502,276448176096767,255
1122,17226,26706,220285507512273,277135776053181,255
1123,193658,6167,276385776140096,276386076040280,255
1123,193661,-3607,276434976103296,276435276019738,255
8556,300606,14983,277672166097465,277672465974095,255
6107,300614,8552,277782566102851,277782865979052,255
6107,300614,17559,392903256327915,140484773684480,255
6114,543036,-31789,277304066074782,277304365951364,322
6126,301421,85986,276462866127267,276463166003984,218
10397,301440,-29309,276710366075290,276710665951705,255
6126,301444,2394,276776666061486,276776965938080,255
6126,301447,10135,276819566111468,276819865988074,255
7738,301448,-11279,276865466093667,276865765970231,255
6126,301471,-9662,277320866046535,277321165922944,255
3762,296588,-85408,276782666064879,276782965941307,255
6048,585520,-11536,277770566078971,277770865955590,255
6048,585532,22435,278255966060673,278256265937417,255
6048,585545,-18111,278687966089814,278688265966185,192
6048,585549,27000,278714966088256,278715265964966,255
6060,1132559,26760,276257366099787,276257665976302,255
6060,1132560,-27236,276274466069150,276274765945883,255
6060,1132573,-10289,277674866116309,277675165992839,255
6061,297793,-153,276215966103501,276216265979756,255
2497,285299,26871,278088566087816,278088865964512,255
291,24824,-19432,199959370931764,276466176086601,255
1064,866339,-25478,277740266085585,277740565962259,255
1128,17498,-22862,276208176166095,276208476065907,261
9118,17528,23981,276899676163059,276899976099866,255
1128,17538,2723,277325976181099,277326276081075,255
1133,52426,-27274,276817476122518,276817776074730,255
1133,52432,-21867,383889503426624,276957276071026,255
1133,52472,7387,277681476184483,277681776084661,255
1138,195576,-32538,276521976173194,276522276088941,255
5201,195576,-1502,276522876124011,276523176023899,255
1138,195589,8779,315438049038425,276779676026895,255
1140,195920,-26462,344363407434944,416025539685567,255
1141,71495,-30944,277751676117490,277751976017437,310
1141,71546,6241,278185476134721,278185776035287,255
2595,286093,89518,277090766094515,199763514907958,255
10023,286175,-28933,278300966104212,278301265981048,255
1551,1589060,-11686,276623076114709,276623376014177,255
1111,68617,11297,276175176157090,276175476057366,255
1111,68629,3393,276476076182671,276476376099695,255
1111,68629,10626,276481776177320,276482076076781,255
1111,68629,18585,276477876176754,276478176076852,255
1111,68706,18084,278368176173066,278368476072965,348
1112,53968,-17393,276261576155659,276261876055439,255
1112,53977,10543,276433476147276,215451808889351,255
3467,53999,-78756,276814776136985,276815076037084,255
1112,54005,92603,277039476159189,291425713731435,255
1112,54040,-12640,277557576120578,408918937648338,255
1112,54042,-27206,277643076117760,277643376017786,255
1112,54058,-29443,222574127765559,277989576040506,199
1112,54081,-89399,278334276197554,225448804437004,255
1112,54109,3901,278680176155918,278680476071172,255
1112,54112,-13506,278766876176096,278767176076230,255
4194,58756,19736,277138176111075,233626546682497,255
1114,15437,2803,174286683064618,276347076055476,255
1114,15452,-6860,276646176200848,409328335923409,184
8243,15457,-92090,276726276183549,276726576083501,255
1114,15457,22893,276725976183375,276726276083709,255
1114,15459,15023,276747876116771,276748176016441,353
1115,15851,-29002,276180576175521,276180876007923,223
1115,15909,-24510,175354634322170,288754420930278,255
1118,192066,22553,276178776162333,276179076062123,255
1122,17189,-29020,276559176194293,276559476008207,200
1122,17200,-2006,347910864261249,276636576040637,255
1122,17210,-29176,276905376183997,276905676023807,358
1123,3333,28919,276302076116974,276302376017029,255
1123,3335,79999,276386076140255,276386376040181,255
6644,319697,165,278035466099664,175958409559948,255
6650,320034,13572,277647566126894,277647866003165,379
8209,320049,26525,278377466071496,278377765948066,255
6440,314616,-81753,277077266099872,277077565976564,204
6440,314633,-12703,277386866056326,277387165933117,309
6440,314656,-22474,277992566062606,170585703909565,255
6440,314659,-81430,278114666071519,248256436179405,255
9336,1082841,4345,276863966089342,276864265966295,255
2996,1082883,8217,277382666093661,277382965970304,255
6449,315730,11888,276368066033559,276368365909521,255
6449,315760,-19362,277164566123467,277164866000230,255
6453,315815,-4099,276552866099360,276553165976009,207
6453,315819,-5997,231752584868876,276621565987298,255
6453,315819,19044,401600849741981,185150620163020,195
7332,315830,6615,276718166033864,170857112337637,255
6453,315863,15536,194997399529497,414320242702988,255
6453,315887,-24729,277520666119799,277520965996612,255
6455,315969,81881,276513866126626,276514166002884,255
6455,315970,-15025,276551366070564,162943418322907,255
6455,315977,-22736,239336274037542,276984565978803,255
6455,315980,13687,277076966067656,277077265943868,185
6170,303089,15569,278376266091933,278376565968863,255
6170,303091,-11079,278429966060472,278430265937266,255
6175,354812,92897,276209666064673,276209965941102,146
6175,354855,-2568,277552766126766,277553066002945,255
6175,354911,-31508,278627966065553,278628265941480,255
6179,303132,6860,276997766112869,276998065989146,255
6179,303175,-85116,277788866086515,277789165962961,255
4137,303182,-5400,277910366069182,277910665945604,255
6179,303210,-28632,278541266142836,278541566005482,255
6180,860232,5487,277326266075868,277326565952389,255
6180,860300,7794,420121211769458,278432065951547,255
6180,860314,-29848,278686166121188,278686465997808,255
9511,1311870,26978,276900866088622,276901165965293,255
9516,441184,29562,278283866105076,278284165981686,255
9518,1152351,-26057,368089623227954,276349165988502,255
9518,1152434,-7409,230218605983035,276983665924403,255
9518,1152434,-87358,276983966047687,276984265924416,255
8229,1152436,318,277047566074657,159796468973902,255
3130,1152453,-3052,277560266035019,277560565911472,255
10330,1152453,20733,277560566035072,277560865911482,359
9518,1152455,12380,278725466032358,278725765909070,255
9520,326914,-30024,276386066059968,276386365936600,255
9520,326943,-21956,277041566101200,277041865977616,255
9522,2069598,31622,276734066081360,276734365957855,255
9522,2069622,-17279,277822166097868,277822465974380,255
9523,1288074,-80353,276990566052603,276990865929372,300
3786,592924,-6502,276208466082442,276208765959050,255
9527,592941,21794,276439166122580,175157687467856,255
1123,193656,13589,276302676133045,276302976033220,255
1123,193674,12999,276642876151538,276643176051386,255
1123,193682,21133,276728976197476,276729276098301,255
8104,585520,12125,277769666079044,277769965955584,255
6048,585533,9609,211902214154733,278282965942668,255
6048,585533,11107,278282966066211,278283265942652,255
6048,585545,28374,278686766089761,278687065966183,255
6048,585549,-30984,278713766088266,278714065965041,255
6060,1132564,-6848,277380866094950,277381165971512,255
6060,1132565,12328,277415666034425,277415965911069,255
6060,1132567,-16305,277502066127369,376218584979262,255
291,24848,-16427,277077576115421,277077876031133,255
8124,24855,22360,277322976141651,277323276041700,255
5159,24897,-22763,278685276199324,278685576099861,255
2497,285262,26292,276200366064976,276200665941535,255
2497,285272,-7322,276372266116967,276372565993278,366
2497,285292,7429,278006066063522,278006365940154,255
9002,285318,17737,278619266114594,315630269123970,255
2497,285326,-28799,278715566041772,278715865918328,255
2013,59301,-3412,278777976150914,278778276050942,255
1127,3967,4032,276203676133290,276203976033270,255
1128,17513,13618,276462876190492,276463176091053,255
1128,17515,-29145,276521076123053,276521376022809,255
1128,17537,-2271,169121705486919,277317276081555,255
4983,17544,94022,277559076158078,277559376058371,255
1128,17552,-22624,277763976125588,273065547065340,255
1128,17561,-13249,277926876165175,277927176065001,255
4594,17570,4429,278077176201441,278077476101752,255
1128,17576,-15457,278284476149293,278284776081585,255
1133,52432,22453,276957276171027,276957576070142,255
1133,52436,29743,277130676145353,277130976045307,255
1138,5105,15031,276434676119987,276434976053402,277
1138,195575,-17869,276470676189783,276470976089630,255
1138,195576,-12990,148126988620913,276523476024709,255
1138,195579,-7290,276546876174487,276547176074517,255
1141,71338,-16550,211364635813144,276367476088770,286
1141,71426,-29928,277136376175945,277136676076367,255
1141,71427,28866,277142076140231,277142376056139,314
1141,71512,7928,278014476195199,278014776095139,255
1141,71584,-26158,278603976159981,278604276060146,255
1111,68629,2350,276477576146770,276477876076856,254
1111,68629,30805,276480276176942,288691409241849,255
9597,68710,-5467,278379276185585,278379576085663,255
1111,68721,-7297,278545476162147,278545776077405,255
5326,68725,30314,278681076176320,278681376034186,255
1112,54039,15349,158861673425060,309825126727658,255
1112,54058,7857,277988676140645,277988976040558,255
1112,54071,20982,253554229725093,278162676013158,255
1112,54081,-13351,278334876113932,278335176013498,255
1112,54110,-898,278714676192168,278714976092318,255
5308,15434,-5450,276188376108037,276188676007645,255
1114,15434,11050,276188076107528,276188376008037,255
1115,15873,21239,276477276156522,276477576056426,255
1117,190897,82960,276390266092267,276390565968950,255
1117,190901,-24851,276404966110167,276405265986835,255
1117,190941,81990,278120666084934,278120965960999,255
1141,71594,1551,278615376160023,278615676060435,315
2595,286116,4726,277498766098234,145172063064237,255
6644,319693,-21682,277744466079771,277744765956226,255
6644,319693,-20776,277744166079779,277744465956259,255
3723,320032,-29076,277566866081849,277567165958554,255
9348,320059,-25457,278807066088776,278807365965184,255
6156,302994,-7793,277602266057729,277602565934271,255
8544,303061,32026,276435866071206,276436165947650,191
6170,303070,28132,277767566052190,277767865928525,255
6170,303083,1110,278250266036482,201582823000866,255
