rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
4816,315899,-9635,278724866058546,278725165935023,255
6455,315966,93232,276435266084458,276435565961134,182
2872,315977,-1389,276983966102214,276984265978815,255
6455,315981,-26637,375865936480539,277378165921439,255
6455,315998,17400,290316468389994,277982365994848,255
6455,315999,-8564,278019866093439,278020165969907,255
6463,316121,-31916,276554366127587,170704037970847,255
6463,316125,-16026,276573266132141,276573566008434,327
9518,1152449,-2824,277386566064118,237645163799180,255
9518,1152450,-31879,264122253145868,277416565934834,255
9518,1152451,-91647,277515866056667,277516165933539,255
10157,1152453,-2158,277559666035436,164472130207439,255
9518,1152454,-21741,278689166101629,339070843309432,255
7951,1152458,24329,313900417982690,278799266015721,255
9520,326921,-4414,276481466039223,276481765915916,255
4959,326930,-19902,276816566074841,276816865951311,255
9520,326935,4765,276903566073452,276903865949747,255
9520,326942,-15485,276994166119225,276994465995571,255
9522,2069584,17421,276638366137324,276638666015637,163
9522,2069598,-14571,276733166081294,276733465957850,371
9522,2069598,-6705,276733466081369,276733765957849,255
9522,2069614,-5307,277163966094566,277164265971126,255
9813,2069616,-32581,277247366110137,277247665986572,331
9522,2069616,89700,414019855435446,277247965986596,255
1117,190921,9257,277344266111434,277344565987960,255
1118,2050,-10172,405205945906982,172649857891511,255
3934,2059,-18964,143886846203259,353235037034677,168
1121,16718,28183,276956976184874,363355885795408,196
1122,17189,30871,276559776125027,276560076025182,255
1122,17209,-13013,276873876164594,276874176065050,255
9337,17214,-7346,276992076130801,276992376046229,255
1123,3343,14266,276517476102259,276517776002383,255
8374,193661,-29488,276434676103627,276434976003249,288
1123,193678,-23536,276713676154206,276713976053932,255
6107,300587,-14092,205645104031113,277497865932704,240
8027,300614,-16649,277782266102897,277782565979081,234
3755,1402033,1323,276435866110700,276436165986950,255
291,24872,-15818,278111076173845,278111376073772,255
291,24892,17992,278528976175120,278529276008998,280
7872,24897,-7289,278685876199732,278686176099886,255
5357,3590,7706,276191676111919,276191976011495,255
1127,3968,-9681,276241476160264,276241776060440,255
4662,17498,19104,276207576151109,276207876050444,255
1128,17516,23674,276558876153342,276559176053189,255
7336,17541,28498,277472976144338,277473276044432,302
1128,17548,-4024,277675176154485,277675476054576,255
1128,17551,19109,277731276162476,277731576078307,255
3313,17552,19021,354944728454771,277764576059492,255
1128,17571,20602,278111076133419,278111376033362,255
1128,17576,-29129,278285676181349,278285976081251,364
1136,4616,-14529,276386376174067,276386676074324,336
1138,195560,-24686,276293676137838,276293976067599,255
1138,195572,-887,276434976153385,276435276053473,255
1138,195574,-10290,276465876106418,276466176006189,198
10082,195576,-4382,276521676157263,398159063989525,255
4828,5458,-87686,276350976107075,276351276006564,255
1140,5466,87325,276472176167827,276472476067754,255
4606,285285,-12572,277769666076573,180830953758173,255
2497,285306,-12316,278277266131714,278277565908412,339
2497,285318,13328,278619866114517,278620165991260,255
9617,71330,26540,276356976119184,276357276019201,274
1141,71338,-25598,276366876171970,276367176071919,255
1141,71427,25245,277142677076519,277142976093384,255
7448,71532,-32004,278172876154809,314383307803527,255
1141,71573,-32451,278358276158152,278358576057542,255
1111,68670,-7605,276989976176983,276990276009688,147
1111,68689,23767,277763376143699,277763676043542,239
10307,68706,-9134,278368476172927,278368776088450,255
4780,68710,27544,278378376185563,278378676085394,336
1112,53978,-17076,276446976189253,276447276089724,255
1112,54040,-4692,277556976104978,372579155635237,255
1112,54045,20,277764576112654,277764876012888,255
1112,54076,-28863,360551117163214,278248776017765,255
1112,54110,-20658,278715576137975,385165068198411,255
9552,54110,-4593,349263342523929,263394155436977,255
1113,58804,-19206,277579776179497,277580076080043,255
9239,15443,9367,183521785811102,276444576066077,255
1114,15446,11417,276556776106749,298107728752191,255
1114,15446,22993,276557376121950,276557676050386,255
1114,15450,4026,276634776201099,276635076101678,255
8315,15459,-20530,276747576116748,276747876016535,207
1115,15859,6560,276263976168970,276264276068336,255
3342,15898,92631,302015298309504,276868776041795,200
1117,190936,447,277600766113854,277601065990172,255
3166,190944,22477,278464166116343,278464465992738,198
1118,2057,25085,335856851032833,276261576006307,255
1118,192066,29211,276179376162271,217713910701983,255
10282,320033,2620,296330900678882,277593265940922,255
6650,320049,-91480,278376566071249,303099780416778,255
6175,354828,-28671,277149266039168,277149565915732,255
8110,354870,24946,277922666072553,277922965948497,255
6175,354878,-23008,278035466136926,253539786278491,255
6175,354878,-15357,278035166137004,278035466013530,255
10192,354903,-19159,278536166122163,278536465998833,255
6179,303180,-1706,277874966064206,383733126381650,255
4842,303208,13100,278531366043528,278531665920253,255
6180,860191,27640,276725366057682,356858164086562,255
9031,860201,-721,276887366058493,407382340520829,255
5080,860235,22503,277421666038022,337634818868234,198
3232,860278,88744,379279660738815,278203765995281,255
6180,860290,-25974,166140231816145,278341465914034,138
6440,314633,13992,277387466056519,339211924646065,254
6440,314637,11224,277508366032859,277508665909437,255
6440,314661,-17615,278196266094705,217789360833863,255
6440,314674,-19196,278596466062006,159705081048944,255
3906,314681,-86193,384546331888323,278769565967655,379
6441,1082841,-27701,276863666089520,276863965966289,339
6449,315760,-16617,277161866123481,277162166000202,255
6453,315891,-30517,277587866051892,399176321114202,255
6455,315975,-25668,276897266033187,276897565909633,255
6455,315978,3815,277031366068545,178090690069804,190
6455,315982,-9145,277415966061781,277416265938492,255
7819,315988,1523,191155757974712,165402552995374,255
1119,2233,12930,152067927125324,276260376018033,255
1119,2233,18206,276260376118036,276260676018191,276
1121,16710,-725,276829476102849,276829776057559,255
1121,16714,94465,215035325394572,276881076011924,339
1122,17173,5193,232472305183254,276360576018681,255
1123,3333,1229,276302376117030,276302676033039,290
1123,3334,-23393,404996485680598,324226325891512,255
1123,3339,20733,276474876178237,276475176078182,255
1123,3343,-92847,276518076118090,276518376017881,255
1123,3354,-9476,276706476103899,245219425467717,255
1123,193657,-9405,276345276190741,276345576091183,255
9516,441179,-10530,277908566090212,277908865966760,240
9518,1152348,-20277,253932336466927,415181333772044,255
9518,1152351,21080,291411501221307,276349765988505,255
9518,1152356,21563,276447266037196,276447565913502,255
9518,1152454,5374,281084477509187,278689165978517,255
9518,1152454,25353,254745471382344,278690065978519,255
9518,1152455,19774,278726066032300,203843856434147,255
3041,1152458,-14673,278799266132856,278799566015708,255
9520,326909,-20574,349472940743225,276293665960567,255
9324,326956,5630,152323515017687,277422265917012,255
9522,2069582,30643,369578760018276,276612565932757,255
9523,1288049,15723,276612566080679,158704321578426,255
9523,1288088,1367,164131222085042,277222465936356,129
9527,592941,-16495,150991705557903,276439165999260,255
10128,592970,-25873,277178966083210,277179265959928,255
9527,592970,-7822,214372940476877,277180165959829,255
6107,300587,14742,277498166056071,227446861035341,363
6107,300603,7249,277649666129986,277649966006364,255
6114,543038,20797,277339166139107,277339466015724,255
6121,1402038,-3943,276557066106795,276557365983573,255
291,24825,8884,276524076117184,276524376016804,255
1128,17508,-19228,276350076141314,222417069226652,255
1128,17508,7799,276350376141298,276350676041437,255
3601,17547,-16651,277644276158364,277644576058165,255
1128,17551,29457,277730976162690,270502056302406,255
1133,52408,31309,276266376145691,276266676062511,255
1133,52414,-89713,228049091795071,276384576098036,255
9848,52414,-146,276384576197985,276384876014384,255
10338,52487,6132,278167476145788,278167776045263,255
1133,52519,3205,278772576174936,278772876074985,255
1138,5084,-19611,276175776149080,276176076049051,255
1138,5122,8779,370057454195367,187400284577937,255
1138,5122,17101,181967720091276,276779376026616,255
1138,195572,-14962,393306935859022,276435876053477,255
1138,195582,29870,276634176145561,276634476045573,255
1140,5459,-3128,276388776180991,276389076081540,219
1141,71427,-31651,277141776124750,277142076040217,131
1141,71427,-4523,258824083110412,218661237372141,255
1141,71567,12672,278341776176478,256486513061641,330
9410,71612,-13235,419224524071372,278696376088916,255
291,24884,-87241,278375976156003,278376276055805,255
291,24896,27777,278684376164152,278684676064046,255
1111,68629,-17393,276480876176684,276481176076767,255
4677,68667,7615,316913419421408,287239114166733,255
1111,68672,12215,268083205174734,277070376096765,255
1111,68673,8483,277082676197050,277082976096965,255
1111,68675,9419,277125576117953,393234372026340,255
10209,68692,1289,277941576136802,277941876036537,255
1112,53999,91041,276815076137086,276815376037436,255
1112,54006,-26467,277073076155443,277073376055418,255
1112,54039,-1211,418254324166145,277513176084415,255
1112,54060,2063,278005776122693,278006076023043,255
1112,54066,-29967,278111376198216,263263285220996,255
9889,15891,-31230,276710976162597,405604379278960,255
1115,15893,2746,276741276174153,276741576074163,255
1115,15893,29128,276741876174230,306802245492787,168
1117,190921,-4525,277344566111359,212952392136997,255
1118,2050,7270,324159049100824,416477424597082,347
2595,286116,-21016,167087526393812,277499365974716,255
10274,286124,813,367248535131973,277731265948717,255
2595,286137,-21718,277931066108708,277931365984867,255
2595,286166,-20423,278199866054814,278200165931245,255
6635,319630,8249,278165066097878,278165365974404,255
6650,320030,-31563,277505366054725,277505665931184,255
3352,320030,-65,277505666055016,277505965931181,255
6650,320036,-29620,224156141923239,277734565997813,255
6650,320049,6031,278378066071469,278378365948056,255
6650,320053,-26679,287311832417105,278618965995485,255
6440,314614,-31236,277041866066371,273583959437238,255
6440,314616,22220,277076666099918,270896061604954,179
3674,314617,87662,277127666036017,277127965912758,255
6440,314646,-8689,277766366104778,277766665981399,255
6440,314681,-32197,278769566090681,278769865967637,255
6441,1082858,-21317,355482039433616,277038565920367,129
6449,315760,-13020,385100998126920,277166366000218,255
3723,315760,-1154,339139296088824,272774983984047,255
6449,315760,29962,277164266123486,271705059582125,255
6453,315804,-15520,347135982165350,276379465987712,279
6453,315830,9076,226033087435241,276724765910717,255
6453,315832,23299,276736766103922,276737065979607,255
6453,315845,-4934,276896666052729,237501474316677,255
6453,315886,-25087,277509566036077,341541253070935,255
6453,315895,-20859,215243853824097,278711065909679,255
8554,315969,31169,154608964243310,302616935617741,154
6455,315975,23297,276897566033359,260644558011279,255
9050,315988,-231,277590266145519,400894291769848,255
10302,302973,16940,277251566088645,277251865965240,245
4525,302973,24770,277251866088501,277252165965230,359
5158,303096,18443,185186887550489,155422466396008,255
6175,354813,-21150,276861266113453,150852552429233,255
6175,354819,12200,272711775810217,148975617825994,198
6175,354831,19476,277178066094994,277178365971271,255
5063,354841,-9734,315404837850651,332168482399714,255
6175,354845,2368,277351166048537,364450048226539,255
6175,354854,-7758,277504466122304,277504765998756,164
6175,354900,24445,278459066129882,278459366006476,161
6180,860180,32016,394607311842344,352410184063927,303
3335,860191,-15609,276725066057712,402466196695406,160
1122,17175,28632,341195249877949,276384876016092,255
5049,17189,6101,349746313578971,276559776025336,296
3152,17206,-21029,276791376169817,276791676069718,255
1122,17209,17497,276873576164565,276873876064597,253
1123,3335,6167,361367352851748,276386076040280,254
9511,1311874,-30936,276914666101803,145964967767806,255
9518,1152346,9223,276269666049179,209934389694821,255
9518,1152348,-24623,276305066107907,276305365984362,184
9518,1152436,26973,277047266074663,211878126074689,255
9518,1152438,-5300,277082966055312,277083265931794,158
2952,1152441,5305,277166066053663,277166365930277,255
9518,1152453,25031,277559966034944,277560265911481,255
9518,1152455,24637,278724866032381,278725165909072,255
9520,326919,-11112,276470666126265,276470966003096,233
9520,326968,15493,277691366105281,277691665981707,255
9522,2069579,31804,276563666113466,276563965989990,255
8178,2069596,-766,340305078852260,291953353991528,255
9522,2069615,7590,277178666059344,277178965935940,255
9522,2069624,20157,381204063900802,182507473219534,310
9523,1288146,7415,363142227795599,277832365931310,203
9527,592922,-1249,276180566042794,302219447761505,255
9527,592945,-28351,276471866098626,333325675599590,255
9527,592959,-11360,192437353905738,277044565980267,255
9527,592959,16191,368271086483853,277044265980296,255
9527,592968,15000,277163666118032,277163965994564,255
9527,592973,-11262,223819766836592,254813880171376,212
6107,300622,-86396,277850066071089,277850365947744,255
8166,300622,1994,333731795921535,277851865947752,255
9759,543042,-15243,277403366132168,277403666007595,255
291,24893,89961,278600076104027,278600376003917,255
2497,285276,-14380,276462866139854,146833680749950,255
4614,285328,-13062,278805566102783,278805865979386,255
1127,3970,87630,276326076126151,276326376058424,255
1128,17510,-11662,256955482437493,276434376058691,255
1128,17542,24265,277504776162935,354799340727355,255
1133,52450,4474,277385376147991,401779051741462,255
1133,52466,89253,375049518950262,284097708169825,255
1133,52474,24638,277772676186351,277772976086890,255
1133,52504,-31816,278463876194479,278464176094095,255
1138,5114,26439,276628476199219,247767781799926,255
1138,195554,12349,276208176167440,276208476082796,255
1138,195563,29666,276347076145501,201157189999488,255
4401,195576,29862,145689242002188,276522576024107,255
1138,195582,28262,342836313713739,276634176045528,237
1138,195586,-13883,276710976172248,276711276071858,255
1140,5453,91845,259704127031891,276216276077978,255
1141,71581,-16269,278601276153681,278601576053546,255
1111,68629,-28156,276478176176829,276478476077093,282
1111,68670,89991,276990276109732,276990576009728,255
1111,68673,4150,277082376197031,277082676097028,255
1111,68676,12855,277160676163065,182918424472994,201
1112,53971,-30967,339079466455727,156351942256309,255
1112,54006,17252,277072776155626,277073076055472,255
9408,54076,10541,278248176117009,278248476017223,255
1112,54087,17653,278369376102505,278369676002591,255
1112,54112,-86303,278766576176449,278766876076055,255
1112,54113,-18409,278801676157576,278801976057697,255
10192,58804,1806,168352361351761,277579776079491,255
8332,58845,-4870,278088876109594,278089176009398,255
3379,15880,17251,276556476162779,276556776062673,224
1115,15897,-14283,276822876152187,276823176052551,262
1551,1589062,3510,276626076165778,276626376066089,255
9713,286101,-8055,277219466046906,277219765923521,255
2595,286125,14459,343861156586965,277766965974056,147
3673,286137,-1249,277931366108659,344336409353552,255
3400,303094,-88424,278596166066596,278596465943195,255
6170,303096,32569,278623766045485,278624065922185,257
9058,354818,92648,276987566120231,355349453362010,255
6175,354821,-29083,277081766044996,313225962387851,192
6175,354869,-89051,370526534512693,397127812524714,255
6179,303126,91056,276986066034106,276986366015706,255
6180,860205,-1334,276958766032873,372441205577152,255
6440,314634,7382,277421066103033,277421365979237,255
6440,314636,17420,277474166109475,277474465986074,255
6440,314642,14002,327649709731274,277648166007744,157
3288,314645,31177,277727066074053,250378113960158,255
9986,314657,-26825,155286965389944,278025565942282,255
6440,314657,11458,278026466065889,278026765942310,223
6440,314659,26767,278114966071777,278115265948112,255
6440,314665,27693,278285366036586,278285665913193,255
6440,314667,15127,278375366058450,185869149616169,255
6440,314675,-25242,351794805758842,150718290935006,255
6440,314682,-12845,223828159048190,278801965926737,254
6449,315731,31641,276388766088432,276389065964909,255
6449,315778,-29966,278452466103707,153464982515093,255
6453,315835,19760,276781466037196,276781765913355,255
8122,315966,-20751,312053872456532,276434665961122,131
6455,315988,-29719,329778320619902,336813142532644,255
6455,315991,29773,277636466129030,277636766005398,255
6644,319701,16310,278423666056822,267883519717034,255
4660,320036,2550,277734866121673,277735165997746,255
6650,320045,19541,291884973475370,278253865908373,255
4367,320049,5486,278376866071713,266805057480866,255
6650,320056,7471,278720666048958,278720965925370,255
6650,320056,19913,278720966049074,278721265925365,255
9511,1311875,4823,322183428898042,276954565917065,255
9518,1152441,-7686,277166366053629,277166665930274,255
9518,1152441,-6124,277167266053693,277167565930274,255
9518,1152458,-30880,278798666132937,375993951133234,255
9520,326908,14324,276263966052800,276264265929434,255
9520,326958,-102,277426166039797,277426465916462,255
9520,326974,-7624,277849466132377,277849765908632,181
9522,2069598,26277,276733766081291,276734065957868,255
9522,2069614,-23733,277164266094548,143740293182685,255
9522,2069624,-2224,277872266135420,277872565912210,255
9522,2069633,-1135,278025266070423,278025565946834,255
5213,1288056,-89451,249845629261031,248099055727523,255
8867,1288056,10909,276719666127491,276719966015938,255
4635,190922,-8230,277352366142999,277352666019628,255
1118,2050,29211,276179376162271,276179676062188,255
1118,2057,30585,376549821438571,276260676006356,255
10085,192247,10281,272572537780096,276184776032468,255
1119,192249,18206,276260376118036,281769417420240,255
1122,17182,-430,276447876196502,276448176096767,255
1122,17226,26706,277135476153341,277135776053181,255
1123,193658,6167,276385776140096,276386076040280,296
1123,193661,-3607,276434976103296,276435276019738,255
4530,300606,14983,277672166097465,277672465974095,255
6107,300614,8552,277782566102851,277782865979052,255
6107,300614,-91296,277784366103262,277784665979084,255
5259,543036,-31789,277304066074782,277304365951364,255
6126,301421,20077,276462866127267,413958840550669,229
6126,301440,-29309,276710366075290,276710665951705,255
6126,301444,2394,276776666061486,276776965938080,255
6126,301447,10135,276819566111468,276819865988074,210
6126,301448,-93921,276865466093667,276865765970231,255
6126,301471,-9662,154737871638527,277321165922944,222
6042,296588,4879,276782666064879,276782965941307,255
6048,585520,-92479,277770566078971,277770865955590,355
6048,585532,22435,163326483443611,278256265937417,255
6048,585545,-18111,321426887130929,278688265966185,255
3100,585549,27000,278714966088256,172988463313986,255
6060,1132559,26760,276257366099787,276257665976302,255
4052,1132560,-27236,393913888678265,383117776758781,255
6060,1132573,-10289,277674866116309,277675165992839,255
6061,297793,-153,191293929528295,276216265979756,255
4477,285299,26871,278088566087816,278088865964512,255
291,24824,-19432,276465876186768,276466176086601,289
1064,866339,-25478,277740266085585,277740565962259,255
1128,17498,-22862,157688758552845,276208476065907,302
1128,17528,23981,368757229606379,276899976099866,142
1128,17538,2723,277325976181099,277326276081075,255
1133,52426,-27274,276817476122518,276817776074730,291
5355,52432,-21867,276956976170404,276957276071026,255
3085,52472,7387,277681476184483,277681776084661,255
1138,195576,-32538,276521976173194,276522276088941,255
1138,195576,-1502,276522876124011,246552372258732,255
8256,195589,8779,276779376126625,276779676026895,255
1140,195920,-26462,276215376177686,276215676077801,255
1141,71495,-30944,215302548918617,277751976017437,380
7497,71546,6241,278185476134721,278185776035287,255
2595,286093,20245,277090766094515,277091065971380,255
9183,286175,-28933,278300966104212,278301265981048,255
1551,1589060,-11686,276623076114709,408825924589363,378
9459,68617,11297,276175176157090,276175476057366,368
9747,68629,3393,276476076182671,276476376099695,255
1111,68629,10626,372989450072585,276482076076781,255
4866,68629,18585,168093486285431,276478176076852,255
1111,68706,18084,278368176173066,278368476072965,255
1112,53968,-89083,276261576155659,276261876055439,255
1112,53977,10543,406492369099678,352410010356785,296
10221,53999,-26404,276814776136985,210072744038385,255
1112,54005,1679,277039476159189,277039776059097,143
8753,54040,-89590,277557576120578,277557876020806,255
1112,54042,-27206,277643076117760,277643376017786,180
1112,54058,-29443,277989276140546,277989576040506,238
8068,54081,93464,278334276197554,278334576012795,255
1112,54109,3901,278680176155918,278680476071172,255
1112,54112,-13506,278766876176096,278767176076230,255
1113,58756,19736,277138176111075,277138476011147,255
1114,15437,2803,276346776124743,276347076055476,255
1114,15452,-6860,191829510772327,276646476031932,255
3105,15457,-20867,276726276183549,276726576083501,193
1114,15457,22893,276725976183375,276726276083709,255
1114,15459,15023,295779666739365,276748176016441,255
1115,15851,-29002,276180576175521,276180876007923,255
1115,15909,-24510,277081776148121,277082076065260,255
1118,192066,22553,276178776162333,276179076062123,255
4213,17189,-29020,276559176194293,276559476008207,255
4752,17200,-2006,276636276140604,276636576040637,240
1122,17210,-29176,276905376183997,139318266372961,255
9261,3333,28919,276302076116974,138383390950910,271
1123,3335,-11104,276386076140255,276386376040181,255
6644,319697,165,278035466099664,198210489505655,255
6650,320034,13572,360127992243463,167154618476808,214
6650,320049,26525,278377466071496,262458391453196,255
6440,314616,-906,277077266099872,324709303227457,255
6440,314633,-12703,144015858641573,277387165933117,162
4743,314656,-22474,277992566062606,277992865938557,255
4694,314659,-19962,278114666071519,278114965948079,255
3018,1082841,4345,276863966089342,276864265966295,140
6441,1082883,8217,277382666093661,308507581363323,255
6449,315730,11888,276368066033559,276368365909521,255
6449,315760,-19362,277164566123467,277164866000230,255
6453,315815,-4099,276552866099360,305557347958623,255
9761,315819,-5997,276621266110804,276621565987298,255
3682,315819,19044,276621566110832,276621865987371,255
6453,315830,6615,276718166033864,276718465910720,255
6453,315863,15536,277127666036931,277127965913426,190
6453,315887,-24729,277520666119799,277520965996612,255
6455,315969,27772,276513866126626,276514166002884,255
3726,315970,-15025,276551366070564,276551665947348,255
6455,315977,-22736,276984266102282,276984565978803,255
6455,315980,13687,277076966067656,277077265943868,255
6170,303089,15569,278376266091933,278376565968863,255
8537,303091,-11079,278429966060472,278430265937266,255
6175,354812,-18276,276209666064673,276209965941102,255
6175,354855,-2568,277552766126766,163666328526891,198
6175,354911,-31508,265275972590136,278628265941480,255
6179,303132,6860,276997766112869,334976478155688,255
6179,303175,1881,238583680603890,277789165962961,342
8027,303182,-5400,277910366069182,277910665945604,255
6179,303210,-28632,278541266142836,278541566005482,363
6180,860232,5487,221481023305098,277326565952389,255
6180,860300,7794,278431766074646,348434295446282,255
9571,860314,-29848,278686166121188,278686465997808,255
9511,1311870,26978,276900866088622,276901165965293,255
4827,441184,29562,278283866105076,278284165981686,278
9518,1152351,-26057,276348866112089,276349165988502,257
9518,1152434,-7409,276983366047684,276983665924403,277
9518,1152434,8488,276983966047687,276984265924416,255
9518,1152436,318,215499427091365,277047865951251,274
3870,1152453,-3052,193904397052071,277560565911472,255
9518,1152453,20733,277560566035072,330381923142527,255
9518,1152455,12380,278725466032358,278725765909070,208
9520,326914,-30024,276386066059968,276386365936600,255
9520,326943,-21956,277041566101200,281567509004590,202
9522,2069598,31622,379831171140835,276734365957855,317
9522,2069622,-17279,363966077480446,277822465974380,255
9523,1288074,13161,276990566052603,276990865929372,158
9527,592924,-6502,276208466082442,276208765959050,255
9527,592941,21794,253190412197405,215098314464321,255
2953,193656,13589,276302676133045,335514993300919,229
1123,193674,12999,276642876151538,276643176051386,255
1123,193682,21133,276728976197476,409921122307026,335
6048,585520,12125,277769666079044,277769965955584,255
6048,585533,9609,176069992806921,278282965942668,333
6048,585533,11107,278282966066211,278283265942652,333
6048,585545,28374,278686766089761,278687065966183,255
6048,585549,-30984,278713766088266,233615978366947,255
6060,1132564,-90129,277380866094950,339694864907955,255
6060,1132565,12328,256015510052410,277415965911069,346
6060,1132567,-16305,277502066127369,277502366015763,255
291,24848,-86242,277077576115421,277077876031133,335
291,24855,22360,277322976141651,341951704592177,198
291,24897,89730,249506120337102,182373474293966,255
3898,285262,26292,223413214685549,276200665941535,255
2497,285272,-7322,229261557104550,184997463882489,255
8127,285292,7429,249166600798151,234493096373681,255
8144,285318,17737,278619266114594,278619565991248,255
2497,285326,-28799,278715566041772,278715865918328,255
3585,59301,-92279,278777976150914,278778276050942,252
1127,3967,4032,276203676133290,276203976033270,255
1128,17513,13618,398847147370955,396171503831797,255
1128,17515,-29145,276521076123053,276521376022809,255
1128,17537,-2271,277316976181102,292094260949823,255
1128,17544,24829,277559076158078,277559376058371,255
3081,17552,-22624,277763976125588,277764276025359,363
3855,17561,-13249,277926876165175,277927176065001,255
8308,17570,4429,278077176201441,278077476101752,255
1128,17576,-15457,278284476149293,278284776081585,255
1133,52432,22453,276957276171027,276957576070142,344
3250,52436,29743,287854515010717,277130976045307,255
1138,5105,15031,158296684861883,276434976053402,255
1138,195575,-17869,276470676189783,295715498659584,255
1138,195576,-12990,291813406435451,409171964859236,255
1138,195579,-7290,276546876174487,394320888305707,374
1141,71338,-16550,228926178802082,372791782464340,192
1141,71426,-29928,277136376175945,277136676076367,255
1141,71427,90380,277142076140231,286619371801313,293
1141,71512,7928,278014476195199,278014776095139,255
1141,71584,-26158,278603976159981,278604276060146,255
1111,68629,2350,276477576146770,191964798375714,255
1111,68629,30805,197128778370129,418327039102302,311
1111,68710,-5467,227974705264603,278379576085663,255
1111,68721,-7297,278545476162147,278545776077405,255
1111,68725,30314,329158446593070,278681376034186,277
4564,54039,15349,277512576184591,277512876084564,255
1112,54058,7857,277988676140645,213022478208490,255
1112,54071,20982,278162376113470,245356721268789,255
1112,54081,-13351,278334876113932,278335176013498,255
1112,54110,-898,278714676192168,278714976092318,255
1114,15434,-5450,276188376108037,202225921742686,255
1114,15434,11050,144549111401389,276188376008037,255
1115,15873,21239,276477276156522,276477576056426,255
1117,190897,-4004,158700075609615,234895491419053,255
1117,190901,-24851,276404966110167,276405265986835,255
1117,190941,5,278120666084934,409920033647676,255
1141,71594,1551,278615376160023,278615676060435,315
7513,286116,4726,395221717768121,213300275191417,187
6644,319693,-21682,277744466079771,230125447233072,255
6644,319693,-20776,146766470874402,277744465956259,255
6650,320032,-29076,211288035058386,277567165958554,255
6650,320059,-25457,278807066088776,278807365965184,255
6156,302994,-7793,277602266057729,277602565934271,255
6170,303061,32026,276435866071206,363826047766982,228
3620,303070,28132,258970637581799,184247132525522,153
3305,303083,1110,278250266036482,278250565912930,255
