NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
60687,0749,01,AMERICAN HEALTH PACKAGING,Active,Fluphenazine HCl Tablet,1,214534,N,1,N,10/1/2023,11/9/2023,TAB,100,AB,N,,11/9/2023,,,11/14/2023
60687,0749,11,AMERICAN HEALTH PACKAGING,Active,Fluphenazine HCl Tablet,1,214534,N,1,N,10/1/2023,11/9/2023,TAB,1,AB,N,,11/9/2023,,,11/14/2023
60687,0750,11,AMERICAN HEALTH PACKAGING,Active,Tranexamic Acid Tablet,1,203256,N,1,N,10/1/2023,10/11/2023,TAB,1,AB,N,,10/11/2023,,,11/14/2023
60687,0750,21,AMERICAN HEALTH PACKAGING,Active,Tranexamic Acid Tablet,1,203256,N,1,N,10/1/2023,10/11/2023,TAB,30,AB,N,,10/11/2023,,,11/14/2023
60687,0754,05,AMERICAN HEALTH PACKAGING,Active,Linezolid Oral Suspension Powder,1,211813,N,1,N,8/20/2023,11/1/2023,EA,1,AB,N,,11/1/2023,,,11/14/2023
60687,0761,01,AMERICAN HEALTH PACKAGING,Active,Fluphenazine HCl Tablet,1,214534,N,1,N,10/1/2023,11/9/2023,TAB,100,AB,N,,11/9/2023,,,11/14/2023
60687,0761,11,AMERICAN HEALTH PACKAGING,Active,Fluphenazine HCl Tablet,1,214534,N,1,N,10/1/2023,11/9/2023,TAB,1,AB,N,,11/9/2023,,,11/14/2023
62332,0779,31,ALEMBIC PHARMACEUTICALS INC.,Active,"Fluorouracil Injectable Bulk Solution, 5g/100ml",1,217676,N,1,N,10/18/2023,11/9/2023,ML,100,AB,Y,,11/9/2023,,,11/14/2023
68001,0594,06,BLUEPOINT LABORATORIES,Active,Duloxetine HCl DR Capsule,1,208706,N,1,N,7/28/2023,11/6/2023,CAP,60,AB,N,,11/6/2023,,,11/14/2023
68001,0595,05,BLUEPOINT LABORATORIES,Active,Duloxetine HCl DR Capsule,1,208706,N,1,N,7/28/2023,10/19/2023,CAP,90,AB,N,,10/19/2023,,,11/14/2023
70069,0811,01,"SOMERSET THERAPEUTICS, LLC.",Active,"Phenylephrine HCl Injection, USP 10mg/mL",1,213318,N,1,N,6/11/2020,11/9/2023,ML,1,AP,N,,11/9/2023,,,11/16/2023
70069,0811,25,"SOMERSET THERAPEUTICS, LLC.",Active,"Phenylephrine HCl Injection, USP 10mg/mL",1,213318,N,1,N,6/11/2020,11/9/2023,ML,25,AP,N,,11/9/2023,,,11/16/2023
70756,0640,25,LIFESTAR PHARMA LLC,Active,LIDOCAINE HCL INJ 1% PF 20MG/2ML/25PACK,1,217692,N,1,N,6/16/2023,10/30/2023,ML,50,AP,Y,,10/30/2023,,,11/14/2023
70756,0640,82,LIFESTAR PHARMA LLC,Active,LIDOCAINE HCL INJ 1% PF 20MG/2ML/1PACK,1,217692,N,1,N,6/16/2023,10/30/2023,ML,2,AP,Y,,10/30/2023,,,11/14/2023
70756,0641,25,LIFESTAR PHARMA LLC,Active,LIDOCAINE HCL INJ 1% PF 50MG/5ML/25PACK,1,217692,N,1,N,6/16/2023,10/30/2023,ML,125,AP,Y,,10/30/2023,,,11/14/2023
70756,0641,85,LIFESTAR PHARMA LLC,Active,LIDOCAINE HCL INJ 1% PF 50MG/5ML/1PACK,1,217692,N,1,N,6/16/2023,10/30/2023,ML,5,AP,Y,,10/30/2023,,,11/14/2023
70756,0642,25,LIFESTAR PHARMA LLC,Active,LIDOCAINE HCL INJ 2% PF 40MG/2ML/25PACK,1,217692,N,1,N,6/16/2023,10/30/2023,ML,50,AP,Y,,10/30/2023,,,11/14/2023
70756,0642,82,LIFESTAR PHARMA LLC,Active,LIDOCAINE HCL INJ 2% PF 40MG/2ML/1PACK,1,217692,N,1,N,6/16/2023,10/30/2023,ML,2,AP,Y,,10/30/2023,,,11/14/2023
70756,0643,25,LIFESTAR PHARMA LLC,Active,LIDOCAINE HCL INJ 2% PF 100MG/5ML/25PACK,1,217692,N,1,N,6/16/2023,10/30/2023,ML,125,AP,Y,,10/30/2023,,,11/14/2023
70756,0643,85,LIFESTAR PHARMA LLC,Active,LIDOCAINE HCL INJ 2% PF 100MG/5ML/1PACK,1,217692,N,1,N,6/16/2023,10/30/2023,ML,5,AP,Y,,10/30/2023,,,11/14/2023
70756,0650,30,LIFESTAR PHARMA LLC,Active,"OFLOXACIN OPHTHALMIC SOL. USP,0.3% 10 ML",1,215886,N,1,N,11/23/2022,12/26/2022,ML,10,AT,N,,12/26/2022,,,11/14/2023
71839,0109,10,BE PHARMACEUTICALS INC.,Active,ENOXAPARIN SODIUM INJ 30MG/0.3ML X 10,1,214646,N,1,N,6/6/2023,10/27/2023,ML,10,AP,Y,,10/27/2023,,,11/16/2023
71839,0110,10,BE PHARMACEUTICALS INC.,Active,ENOXAPARIN SODIUM INJ 40MG/0.4ML X 10,1,214646,N,1,N,6/6/2023,10/27/2023,ML,10,AP,Y,,10/27/2023,,,11/16/2023
71839,0111,10,BE PHARMACEUTICALS INC.,Active,ENOXAPARIN SODIUM INJ 60MG/0.6ML X 10,1,214646,N,1,N,6/6/2023,10/27/2023,ML,10,AP,Y,,10/27/2023,,,11/16/2023
71839,0112,10,BE PHARMACEUTICALS INC.,Active,ENOXAPARIN SODIUM INJ 80MG/0.8ML X 10,1,214646,N,1,N,6/6/2023,10/27/2023,ML,10,AP,Y,,10/27/2023,,,11/16/2023
71839,0113,10,BE PHARMACEUTICALS INC.,Active,ENOXAPARIN SODIUM INJ 100MG/1ML X 10,1,214646,N,1,N,6/6/2023,10/27/2023,ML,10,AP,Y,,10/27/2023,,,11/16/2023
71839,0115,10,BE PHARMACEUTICALS INC.,Active,ENOXAPARIN SODIUM INJ 120MG/0.8ML X 10,1,214646,N,1,N,6/6/2023,10/27/2023,ML,10,AP,Y,,10/27/2023,,,11/16/2023
71839,0116,10,BE PHARMACEUTICALS INC.,Active,ENOXAPARIN SODIUM INJ 150MG/1ML X 10,1,214646,N,1,N,6/6/2023,10/27/2023,ML,10,AP,Y,,10/27/2023,,,11/16/2023
78206,0189,01,Organon LLC,Active,Xaciato 8gm Tube,3,215650,S,1,N,12/7/2021,10/30/2023,GM,8,NR,N,,10/30/2023,,,11/16/2023
78206,0189,99,Organon LLC,Active,Xaciato 8gm Tube [Inner Pack],3,215650,S,1,N,12/7/2021,10/30/2023,GM,8,NR,N,,10/30/2023,,,11/16/2023
82009,0049,05,Quallent Pharmaceuticals Health,Active,SERTRALINE HCL 50 MG TABLET,1,77397,N,1,N,2/6/2007,3/10/2008,TAB,500,AB,N,10/20/2023,10/20/2023,,,11/15/2023
82009,0050,05,Quallent Pharmaceuticals Health,Active,SERTRALINE HCL 100 MG TABLET,1,77397,N,1,N,2/6/2007,3/10/2008,TAB,500,AB,N,10/20/2023,10/20/2023,,,11/15/2023
82009,0068,05,Quallent Pharmaceuticals Health,Active,CELECOXIB 100 MG CAPSULE,1,207446,N,1,N,9/23/2015,3/1/2016,CAP,500,AB,N,10/20/2023,10/20/2023,,,11/15/2023
82009,0069,05,Quallent Pharmaceuticals Health,Active,CELECOXIB 200 MG CAPSULE,1,207446,N,1,N,9/23/2015,3/1/2016,CAP,500,AB,N,10/20/2023,10/20/2023,,,11/15/2023
82009,0086,90,Quallent Pharmaceuticals Health,Active,IMATINIB MESYLATE 100 MG TABLET,1,212773,N,1,N,7/23/2020,12/7/2020,TAB,90,AB,N,10/23/2023,10/23/2023,,,11/15/2023
82009,0087,30,Quallent Pharmaceuticals Health,Active,IMATINIB MESYLATE 400 MG TABLET,1,212773,N,1,N,7/23/2020,12/7/2020,TAB,30,AB,N,10/23/2023,10/23/2023,,,11/15/2023
82009,0100,10,Quallent Pharmaceuticals Health,Active,FLUOXETINE HCL 10 MG CAPSULE,1,78619,N,1,N,1/31/2008,2/2/2009,CAP,1000,AB,N,10/6/2023,10/6/2023,,,11/15/2023
82009,0101,10,Quallent Pharmaceuticals Health,Active,FLUOXETINE HCL 20 MG CAPSULE,1,78619,N,1,N,1/31/2008,11/26/2008,CAP,1000,AB,N,10/6/2023,10/6/2023,,,11/15/2023
82009,0102,05,Quallent Pharmaceuticals Health,Active,FLUOXETINE HCL 40 MG CAPSULE,1,78619,N,1,N,1/31/2008,11/26/2008,CAP,500,AB,N,10/6/2023,10/6/2023,,,11/15/2023
82009,0103,05,Quallent Pharmaceuticals Health,Active,PIOGLITAZONE HCL 15 MG TABLET,1,200268,N,1,N,2/13/2013,2/13/2013,TAB,500,AB,N,10/16/2023,10/16/2023,,,11/15/2023
82737,0073,01,"BiolineRx USA, Inc.",Active,Aphexda,3,217159,S,1,N,9/8/2023,9/22/2023,EA,1,NR,Y,,10/3/2023,,,11/13/2023
