NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
63868,0591,02,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,ACETAMINOPHEN ER 650 8HR CAPLET (QC99770),1,211544,N,2,N,10/22/2019,1/1/2020,TAB,225,NR,N,,1/1/2020,6/30/2022,,5/18/2023
63868,0638,25,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Stool Softener Laxative (QC94723),9,PART334,N,2,N,10/12/2021,12/30/2021,EA,250,BC,N,,12/30/2021,,,5/19/2023
63868,0658,08,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Allergy Relief Dye-Free (QC99137),10,PART341,N,2,N,1/12/2015,3/1/2015,ML,118,BE,N,,3/1/2015,,,5/19/2023
63868,0660,22,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Acetaminophen 650 Mg Arthritis Caplets (QC95498),1,211544,N,2,N,8/21/2020,10/1/2020,TAB,50,NR,N,10/1/2020,10/1/2020,,,5/18/2023
63868,0664,69,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Antiseptic Mouth Rinse (QC99091),9,PART356,N,2,N,10/15/1994,1/11/1995,ML,250,BE,N,,4/1/1998,,,5/19/2023
63868,0664,86,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Antiseptic Mouth Rinse (QC99442),9,PART356,N,2,N,10/15/1994,1/11/1995,ML,1000,BE,N,,4/1/1998,,,5/19/2023
63868,0687,43,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Therapeutic T Plus (QC99255),10,PART358,N,2,N,2/16/2013,5/30/2013,ML,251,AT,N,,5/30/2013,,,5/19/2023
63868,0731,28,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Anti-Itch Topical (QC94731),9,PART348,N,2,N,2/18/2020,4/3/2020,GM,28,AT,N,,4/3/2020,,,5/19/2023
63868,0975,06,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Max. Strength Gas Relief (QC95303) ,10,PART332,N,2,N,1/5/2023,3/28/2023,EA,60,BC,N,,3/28/2023,,,5/19/2023
69367,0191,01,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenazopyridine Hydrochloride Tabs 100mg 100ct,12,,N,1,N,12/22/2016,4/1/2023,TAB,100,NR,N,4/1/2023,4/1/2023,,,5/15/2023
69367,0192,01,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenazopyridine Hydrochloride Tabs 200mg 100ct,12,,N,1,N,12/22/2016,4/1/2023,TAB,100,NR,N,4/1/2023,4/1/2023,,,5/15/2023
70069,0067,01,"SOMERSET THERAPEUTICS, LLC.",Active,"Ropivacaine HCl Injection, USP 1% 200mg/20mL",1,207636,N,1,N,6/15/2018,5/11/2023,ML,20,AP,N,,5/11/2023,,,5/16/2023
70069,0067,10,"SOMERSET THERAPEUTICS, LLC.",Active,"Ropivacaine HCl Injection, USP 1% 200mg/20mL",1,207636,N,1,N,6/15/2018,5/11/2023,ML,200,AP,N,,5/11/2023,,,5/16/2023
70069,0067,25,"SOMERSET THERAPEUTICS, LLC.",Active,"Ropivacaine HCl Injection, USP 1% 200mg/20mL",1,207636,N,1,N,6/15/2018,5/11/2023,ML,500,AP,N,,5/11/2023,,,5/16/2023
70121,1568,07,AMNEAL PHARMACEUTICALS LLC,Active,Releuko (filgrastim-ayow) 300mcg/0.05mL Injection,2,761082,S,1,N,2/25/2022,11/22/2022,ML,5,NR,Y,,11/22/2022,,,5/18/2023
70121,1570,07,AMNEAL PHARMACEUTICALS LLC,Active,Releuko (filgrastim-ayow) 480mcg/0.08mL Injection,2,761082,S,1,N,2/25/2022,11/22/2022,ML,8,NR,Y,,11/22/2022,,,5/18/2023
70121,2537,02,AMNEAL PHARMACEUTICALS LLC,Active,Leuprolide Acetate Inject 14mg/2.8ml (1mg/0.2mL) Inner Pk,1,215336,N,1,N,10/28/2022,4/5/2023,ML,0.2,AP,Y,,4/5/2023,,,5/18/2023
70121,2537,06,AMNEAL PHARMACEUTICALS LLC,Active,Leuprolide Acetate Inject Kit; 14mg/2.8ml (1mg/0.2mL),1,215336,N,1,N,10/28/2022,4/5/2023,ML,2.8,AP,Y,,4/5/2023,,,5/18/2023
70677,0148,01,STRATEGIC SOURCING SERVICES LLC,Active,SM OMEPRAZ 20MG  TAB 14,1,207891,N,2,N,11/16/2020,4/20/2023,TAB,1,AB,N,4/20/2023,4/20/2023,,,5/16/2023
70748,0175,01,LUPIN PHARMACEUTICALS INC.,Active,Arformoterol Tartrate Inhalation Solution - Inner Pack,1,213068,N,1,N,2/7/2022,5/16/2022,ML,1,AB,Y,,5/16/2022,,,5/17/2023
70748,0261,01,LUPIN PHARMACEUTICALS INC.,Active,Formoterol Fumarate Inhalation Solution Inner Pack,1,215053,N,1,N,8/22/2022,11/28/2022,ML,1,AN,Y,,11/28/2022,,,5/17/2023
71288,0166,91,"MEITHEAL PHARMACEUTICALS, INC.",Active,"Pemetrexed for Injection, USP 100mg 10mL - Novaplus",1,208696,N,1,N,5/25/2022,5/25/2022,EA,1,AP,Y,,5/25/2022,,,5/16/2023
71288,0167,95,"MEITHEAL PHARMACEUTICALS, INC.",Active,"Pemetrexed for Injection, USP 500mg 50mL - Novaplus",1,208696,N,1,N,5/25/2022,5/25/2022,EA,1,AP,Y,,5/25/2022,,,5/16/2023
71288,0600,10,"MEITHEAL PHARMACEUTICALS, INC.",Active,Pantoprazole Sodium for Injection 40mg 10mL - Inner NDC,1,215860,N,1,N,8/29/2022,4/24/2023,EA,1,AP,Y,,4/24/2023,,,5/16/2023
71288,0600,11,"MEITHEAL PHARMACEUTICALS, INC.",Active,Pantoprazole Sodium for Injection 40mg 10mL,1,215860,N,1,N,8/29/2022,4/24/2023,EA,10,AP,Y,,4/24/2023,,,5/16/2023
71881,0400,12,"AIMMUNE THERAPEUTICS, INC.",Active,VOWST,2,125757,S,1,N,4/26/2023,4/26/2023,CAP,12,NR,N,,4/26/2023,,,5/17/2023
71894,0142,10,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5 mL vial and 8x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0143,10,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5 mL vial and 9x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0144,10,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 10x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0145,11,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5mL and 9x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0146,11,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5mL and 10x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0147,11,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 11x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0148,12,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5mL and 10x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0149,12,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5mL and 11x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0150,12,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 12x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0151,13,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5mL and 11x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0152,13,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5mL and 12x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0153,13,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 13x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0154,14,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5mL and 12x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0155,14,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5mL and 13x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71894,0156,14,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 14x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1,NR,Y,,4/3/2023,,,5/16/2023
71921,0177,06,"Florida Pharmaceutical Products, LLC",Active,"Abiraterone Acetate Tablets, 500MG",1,215086,N,1,N,3/23/2023,5/8/2023,TAB,60,AB,N,,5/8/2023,,,5/15/2023
72305,0025,90,"PROVELL PHARMACEUTICALS, LLC.",Active,Euthyrox 25 mcg 90s,3,21292,I,1,N,5/31/2002,6/18/2019,TAB,90,AB,N,,6/20/2019,,,5/17/2023
72305,0137,90,"PROVELL PHARMACEUTICALS, LLC.",Active,Euthyrox 137 mcg 90s,3,21292,I,1,N,5/31/2002,6/18/2019,TAB,90,AB,N,,6/20/2019,,,5/17/2023
72305,0150,90,"PROVELL PHARMACEUTICALS, LLC.",Active,Euthyrox 150 mcg 90s,3,21292,I,1,N,5/31/2002,6/18/2019,TAB,90,AB,N,,6/20/2019,,,5/17/2023
72305,0175,90,"PROVELL PHARMACEUTICALS, LLC.",Active,Euthyrox 175 mcg 90s,3,21292,I,1,N,5/31/2002,6/18/2019,TAB,90,AB,N,,6/20/2019,,,5/17/2023
72603,0133,01,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 20MG/2ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,2,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,0133,25,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 20MG/2ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,2,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,0251,01,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 40MG/4ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,4,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,0251,25,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 40MG/4ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,4,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,0474,01,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 100MG/10ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,10,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,0474,25,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 100MG/10ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,10,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72606,0011,01,"CELLTRION USA, INC.",Active,Vegzelma 100mg,2,761268,S,1,N,9/27/2022,4/11/2023,ML,1,NR,Y,,4/11/2023,,,5/18/2023
72606,0012,01,"CELLTRION USA, INC.",Active,Vegzelma 400mg,2,761268,S,1,N,9/27/2022,4/11/2023,ML,1,NR,Y,,4/11/2023,,,5/18/2023
72888,0025,00,Advagen Pharma Ltd,Active,Lamotrigine Tab Usp 25 mg 1000,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,1000,AB,N,11/14/2022,11/14/2022,,,5/19/2023
72888,0119,00,Advagen Pharma Ltd,Active,Dicyclomine HCL Tab USP 20mg 1000,1,216736,N,1,N,12/14/2022,4/5/2023,TAB,1000,AB,N,,4/5/2023,,,5/19/2023
72888,0119,01,Advagen Pharma Ltd,Active,Dicyclomine HCL Tab USP 20mg 100,1,216736,N,1,N,12/14/2022,4/5/2023,TAB,100,AB,N,,4/5/2023,,,5/19/2023
72888,0152,01,Advagen Pharma Ltd,Active,Clonazepam Tab USP 0.5mg 100,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,100,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,0152,05,Advagen Pharma Ltd,Active,Clonazepam Tab USP 0.5mg 500,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,500,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,0153,01,Advagen Pharma Ltd,Active,Clonazepam Tab USP 1mg 100,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,100,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,0153,05,Advagen Pharma Ltd,Active,Clonazepam Tab USP 1mg 500,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,500,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,0153,30,Advagen Pharma Ltd,Active,Clonazepam Tab USP 1mg 30,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,30,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,0154,01,Advagen Pharma Ltd,Active,Clonazepam Tab USP 2mg 100,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,100,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,0154,05,Advagen Pharma Ltd,Active,Clonazepam Tab USP 2mg 500,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,500,AB,N,4/3/2023,4/3/2023,,,5/19/2023
76282,0302,12,"EXELAN PHARMACEUTICALS, INC",Active,ALFUZOSIN 10MG,1,90284,N,1,N,1/17/2012,10/1/2012,TAB,120,AB,N,,10/1/2012,,,5/16/2023
81284,0154,01,"Provepharm, Inc.",Active,Piperacillin & Tazobactam Inj 12g/1.5g 13.5g 1 vial,1,207848,N,1,N,2/1/2023,4/24/2023,EA,1,NR,N,,4/24/2023,,,5/17/2023
